"discussion_id","old_discussion_id"
9432,885
9434,3255
9435,7116
9436,860
9437,1910
9438,9674
9439,5706
9440,5062
9441,2227
9442,9578
9444,5345
9445,1357
9446,8325
9447,5699
9448,4404
9449,2725
9450,3857
9451,6171
9452,8769
9453,8155
9454,5404
9455,10759
9458,10376
9459,729
9460,8792
9461,11038
9462,2317
9463,6633
9464,1495
9465,6823
9467,5176
9468,4736
9469,7479
9470,303
9471,9131
9472,4201
9473,8226
9474,6185
9475,9001
9476,9024
9477,197
9478,6373
9479,7947
9480,5031
9481,3572
9482,3610
9483,1898
9484,9806
9485,3612
9487,5511
9488,7045
9489,9095
9490,5787
9491,1288
9492,5599
9493,4187
9494,8989
9495,7975
9496,7224
9497,2219
9498,4646
9500,7251
9502,10457
9504,10570
9505,3906
9506,10431
9507,4811
9508,7047
9509,2208
9510,2302
9511,8597
9512,930
9513,8377
9514,7641
9516,9645
9517,1574
9518,9899
9519,9317
9520,9377
9521,9735
9522,1814
9523,9128
9524,3976
9525,9747
9526,9763
9527,7354
9528,1256
9529,9258
9530,2724
9531,8463
9532,5829
9533,3913
9534,2217
9535,4476
9536,1215
9537,7044
9538,4876
9539,2796
9542,2821
9543,1856
9545,11061
9546,6979
9547,3667
9548,4605
9549,9917
9550,5285
9551,4176
9552,1431
9553,4993
9554,2520
9555,7052
9556,6959
9558,9997
9559,897
9561,5926
9562,9290
9563,4261
9564,6036
9565,1518
9566,7518
9567,10715
9569,7310
9571,9632
9572,556
9573,2608
9574,1631
9575,1163
9576,11115
9580,309
9581,5993
9582,8174
9583,350
9584,8802
9586,9857
9587,4691
9588,6246
9589,1392
9590,1043
9591,6839
9592,8892
9593,3441
9594,5501
9595,7252
9596,3063
9597,3489
9598,9814
9600,8685
9602,4511
9603,3152
9604,3094
9605,7858
9606,1889
9607,7702
9609,7398
9610,2832
9611,3246
9612,5943
9613,2270
9614,6052
9615,6465
9616,8246
9617,10140
9618,10999
9620,678
9621,8990
9622,4640
9623,5386
9624,8290
9625,5366
9626,9961
9627,8086
9629,332
9630,3388
9631,4564
9632,7753
9633,77
9634,238
9635,6900
9637,8991
9638,117
9639,2611
9640,3691
9642,7946
9643,4459
9644,3284
9645,5919
9646,3319
9647,8883
9648,9285
9649,7551
9650,5601
9651,6840
9652,8946
9653,10686
9654,8569
9655,5821
9656,10309
9657,2886
9658,878
9660,3148
9661,9427
9663,5329
9664,2927
9665,1436
9666,3226
9667,7156
9669,1049
9670,10721
9674,5985
9675,4835
9676,7279
9677,684
9678,3398
9680,11113
9681,11187
9682,4882
9683,3256
9684,10828
9685,6213
9686,4896
9687,9974
9689,9119
9690,9618
9691,3803
9692,2883
9693,690
9694,10555
9696,10733
9697,11146
9700,6015
9701,2745
9702,2609
9705,1513
9706,2844
9707,9400
9708,8296
9709,5890
9710,7261
9712,1147
9713,8355
9714,10432
9715,5717
9716,7212
9717,8279
9718,3311
9719,7907
9720,2129
9721,7122
9724,7394
9725,7191
9727,6037
9728,3710
9729,3322
9730,3430
9731,6853
9732,2547
9733,2879
9734,7378
9735,39
9736,5331
9737,8797
9738,3294
9739,4062
9740,10195
9741,2330
9742,10009
9743,9550
9744,4984
9745,3026
9746,8060
9747,10485
9748,4455
9749,4573
9750,8054
9751,6130
9752,4328
9753,8091
9754,3539
9755,4319
9756,6704
9757,5089
9758,3818
9759,10859
9760,4616
9761,5186
9762,7125
9763,7764
9764,11099
9766,4269
9767,10348
9769,2452
9770,3640
9771,8759
9773,8558
9774,1498
9775,6369
9777,10601
9778,1857
9779,1107
9780,10728
9781,4521
9782,8182
9783,5504
9784,6402
9787,1753
9788,4153
9790,1359
9792,2813
9794,7899
9795,3554
9796,1871
9797,3185
9798,2882
9799,10523
9800,6938
9802,8413
9803,5532
9804,10905
9805,3602
9806,8871
9807,4112
9808,7377
9810,8799
9811,1188
9812,7902
9813,4690
9814,3779
9815,1507
9816,8314
9817,2176
9818,8718
9819,1433
9820,10201
9821,3060
9822,4977
9823,8317
9824,5467
9825,3907
9826,653
9827,5429
9831,8487
9832,407
9834,3330
9835,4747
9837,1198
9838,6310
9839,9369
9840,10399
9841,6891
9842,155
9843,8082
9844,4321
9845,3114
9846,6462
9847,5698
9848,1030
9849,4203
9850,10123
9851,8011
9853,8588
9854,6869
9855,9975
9856,5822
9858,6650
9859,6529
9861,2718
9862,5710
9863,992
9864,1284
9866,1685
9867,8441
9868,5795
9869,4247
9870,10151
9871,6471
9872,10041
9873,9845
9874,2731
9875,2762
9876,8499
9877,10899
9878,7133
9879,5670
9882,9307
9883,10476
9884,1094
9885,8344
9886,1171
9887,3332
9888,2537
9889,8415
9890,2234
9891,6605
9892,3098
9893,9996
9894,5036
9895,7644
9897,1099
9898,5994
9899,32
9900,9124
9901,9519
9902,8605
9903,3961
9906,5195
9907,10639
9908,107
9913,11025
9914,8369
9915,7771
9916,8876
9917,2693
9919,10175
9920,2513
9921,2920
9922,3374
9923,10768
9925,1662
9926,6428
9927,2623
9928,10234
9929,10983
9930,7728
9931,3237
9932,3927
9933,5812
9935,163
9936,8736
9938,7505
9939,10761
9941,8782
9942,4784
9943,6276
9944,5739
9945,3725
9946,6323
9947,10515
9949,4668
9950,6399
9951,4743
9952,465
9953,10791
9954,1881
9955,9026
9956,8147
9957,9749
9958,7974
9959,10494
9961,10512
9962,7614
9963,6926
9964,3458
9965,3516
9966,3427
9967,8613
9968,5380
9969,7321
9970,840
9972,808
9974,4737
9975,9223
9976,1491
9977,7290
9978,51
9979,2543
9980,4580
9981,620
9983,4877
9984,10302
9985,6164
9986,10089
9987,8919
9988,578
9989,3900
9991,9476
9992,8308
9994,1991
9995,6135
9997,1031
9998,5737
9999,3543
10000,411
10001,5085
10002,9555
10003,3377
10004,8916
10006,8136
10007,3935
10008,966
10009,6356
10011,9609
10012,8357
10013,782
10014,4382
10014,10443
10015,4279
10016,1077
10017,868
10019,8631
10020,8570
10021,718
10022,1307
10023,6949
10024,8533
10027,6201
10029,5450
10030,446
10031,5270
10032,10965
10033,4657
10034,216
10035,9062
10038,1791
10039,8417
10040,6306
10041,4389
10042,8838
10044,8586
10045,1505
10046,792
10047,8726
10048,6259
10049,4019
10050,9683
10051,4596
10052,9390
10053,8829
10055,45
10056,4462
10057,5065
10058,7105
10059,2101
10060,7031
10061,10730
10062,8618
10063,9833
10064,3680
10065,8690
10066,4166
10067,196
10068,9855
10069,11165
10070,70
10071,4441
10072,5745
10073,938
10074,7180
10075,900
10076,8676
10077,847
10078,1612
10079,2630
10080,8640
10081,9069
10082,6752
10083,5921
10084,9856
10085,11201
10086,8729
10087,252
10088,215
10089,10549
10090,2166
10091,2100
10092,3686
10093,1417
10094,56
10095,33
10097,2063
10098,5233
10099,2408
10100,2625
10101,6214
10102,5763
10105,1255
10106,1698
10107,3097
10109,2017
10110,4029
10111,2923
10112,4448
10113,8044
10115,6242
10116,1690
10117,10093
10118,9431
10119,9373
10120,971
10121,10514
10122,9276
10123,707
10124,7149
10125,10011
10126,8017
10127,5319
10128,530
10129,287
10130,6735
10131,961
10132,10104
10133,1485
10134,4238
10135,3544
10136,4733
10137,10980
10138,6300
10139,10434
10140,3025
10141,6857
10142,4008
10143,10871
10144,6688
10145,9858
10146,687
10147,6065
10148,5674
10149,3292
10150,4819
10151,6622
10152,1380
10153,1908
10154,6248
10155,3648
10156,5547
10157,978
10159,8553
10161,1934
10162,2433
10163,2098
10164,2427
10165,3178
10166,7861
10169,9089
10170,9414
10171,5442
10172,8511
10173,10556
10174,5210
10176,9108
10177,9928
10178,10526
10179,3884
10181,9950
10182,10789
10185,6761
10186,6831
10187,528
10188,6126
10189,2858
10190,5376
10192,1329
10193,1193
10194,1447
10197,5019
10199,2580
10201,10463
10202,4853
10203,6715
10204,891
10207,3903
10208,9563
10210,3739
10211,9653
10212,7620
10213,10599
10215,4359
10216,1944
10217,8303
10219,6235
10220,9135
10221,10145
10223,7092
10224,4390
10225,3238
10226,2622
10227,8835
10228,1122
10230,1214
10231,450
10233,10783
10234,7281
10235,1562
10236,644
10237,3688
10238,11019
10239,6071
10240,10787
10241,3402
10242,731
10243,5684
10244,11072
10245,1372
10246,6257
10247,1650
10248,111
10249,245
10250,3542
10251,9477
10252,1729
10253,6334
10254,235
10255,3843
10256,4970
10257,951
10258,4799
10260,8360
10261,3708
10262,4122
10263,8106
10264,7498
10265,6434
10266,9496
10267,8428
10268,8192
10269,3644
10270,2648
10271,7282
10272,10196
10273,1833
10274,9349
10275,5837
10277,2384
10278,2991
10279,1666
10280,5624
10281,4978
10282,6056
10283,429
10284,7854
10286,5266
10287,1347
10288,16
10289,10554
10290,914
10291,5642
10293,5948
10294,1483
10295,4384
10296,8933
10297,8646
10298,6587
10299,1181
10301,1246
10302,4429
10303,7213
10305,10355
10306,2730
10307,4113
10308,8626
10309,1600
10310,10082
10311,1067
10312,7769
10313,11170
10314,3664
10315,283
10316,8345
10317,2651
10318,6672
10320,8804
10321,8167
10322,4814
10324,5790
10326,3310
10328,7547
10331,5151
10332,4688
10333,3015
10334,10335
10335,10964
10336,6598
10337,5433
10338,598
10339,359
10340,10563
10341,4283
10342,7646
10343,4244
10344,8619
10345,9803
10346,2822
10347,7005
10348,1639
10349,10900
10350,8097
10351,723
10352,6194
10353,232
10354,2507
10355,1849
10356,904
10358,8187
10359,5799
10362,680
10363,6308
10365,1050
10367,4069
10368,8494
10369,3394
10370,9333
10371,6907
10372,10714
10374,9272
10375,10724
10376,587
10378,4636
10379,424
10380,4900
10381,6227
10382,6355
10383,3816
10385,3607
10386,5480
10387,6042
10388,3107
10389,4577
10391,1547
10392,9105
10393,6203
10394,8041
10395,2569
10396,5461
10397,673
10398,4660
10400,4610
10401,5330
10402,6415
10404,5544
10405,4050
10406,3179
10407,3505
10408,3670
10409,8727
10410,4709
10411,9743
10412,5077
10413,716
10414,4986
10415,7972
10416,6487
10418,1542
10419,2853
10420,5989
10421,8141
10422,8380
10423,7315
10424,6647
10425,2000
10426,8159
10427,6978
10428,2370
10429,4154
10430,7786
10431,5234
10432,3687
10433,10753
10434,3863
10435,4903
10436,6113
10437,4980
10438,491
10439,4425
10441,3611
10442,11155
10443,9672
10444,3629
10445,5222
10446,3123
10447,785
10449,8230
10450,5512
10451,2528
10452,8175
10453,5816
10454,5841
10455,10531
10456,4821
10457,5842
10458,8454
10459,5023
10460,2081
10462,2366
10463,5486
10464,392
10465,8004
10466,2596
10467,10207
10468,5794
10469,630
10470,7779
10471,8638
10474,7356
10475,4095
10476,1302
10477,2662
10478,5368
10479,5160
10480,1878
10481,384
10483,8822
10484,9847
10485,7721
10486,10490
10487,7331
10488,8258
10489,9773
10490,8095
10491,7690
10492,4837
10493,2924
10496,10990
10497,9161
10498,10952
10499,6281
10500,9881
10501,8761
10505,6744
10506,8323
10507,5453
10508,4195
10509,8361
10510,2898
10512,8389
10513,10332
10514,9711
10515,4202
10516,4466
10518,25
10519,2246
10521,6029
10522,8700
10524,1626
10525,9562
10526,9030
10528,5929
10531,6249
10532,4089
10534,2989
10535,3254
10536,1769
10537,1668
10538,2602
10539,789
10540,7121
10541,8800
10542,6576
10543,2739
10544,10043
10545,3079
10546,8900
10547,3662
10548,8908
10549,394
10550,9435
10551,7319
10552,5027
10553,9094
10554,10551
10555,2909
10556,7692
10557,7486
10558,1047
10559,3010
10560,4585
10561,6269
10562,5082
10564,10738
10565,9337
10567,5760
10569,11078
10570,7344
10571,4642
10572,7361
10573,9181
10574,534
10575,4761
10576,7130
10577,5639
10578,2975
10580,5559
10581,5848
10582,4793
10583,7083
10584,9479
10586,5479
10587,4403
10588,870
10589,1565
10590,432
10591,5886
10592,2921
10593,9155
10594,6072
10595,3219
10596,3415
10601,434
10602,6455
10603,2684
10604,3444
10605,4763
10606,8478
10607,5491
10610,6385
10612,9020
10613,3383
10614,8329
10616,6682
10618,1764
10621,5458
10622,3536
10624,7823
10625,5158
10629,456
10631,765
10632,9902
10634,4620
10635,8848
10637,2571
10639,6507
10640,9774
10642,7859
10645,5835
10648,9536
10649,8227
10650,8974
10651,10156
10654,11081
10656,5156
10657,3715
10658,10533
10659,3344
10662,7306
10663,10370
10664,10743
10666,2854
10668,11190
10669,267
10670,6289
10671,9310
10672,7341
10674,709
10675,8717
10676,6997
10677,5977
10678,4548
10679,4721
10680,4992
10681,1762
10682,5484
10683,10131
10684,1770
10685,7444
10686,1886
10687,6554
10689,10319
10691,8754
10692,8149
10693,7254
10696,7146
10699,10091
10700,7334
10701,7938
10702,7906
10703,180
10704,6245
10705,7157
10706,198
10707,1780
10709,8351
10710,954
10711,6880
10712,6538
10713,524
10714,3692
10715,6378
10716,3008
10718,4602
10719,5087
10720,5769
10721,8765
10722,10552
10723,1036
10724,4696
10725,2009
10726,3378
10727,3586
10728,10228
10731,8612
10732,8941
10734,5489
10737,9993
10738,6523
10739,7683
10741,9222
10742,8158
10743,5163
10744,6371
10745,7259
10746,8887
10749,3563
10750,4486
10751,7821
10752,5880
10753,8880
10755,5383
10756,8416
10757,5287
10758,2943
10759,6736
10760,90
10761,9744
10762,5970
10763,2128
10764,6004
10765,699
10766,3208
10767,2084
10768,5247
10769,4315
10770,8975
10771,9066
10772,7024
10773,4442
10774,8948
10775,4342
10776,2028
10777,9587
10778,8110
10779,3702
10780,2107
10781,6352
10782,3951
10783,3751
10784,7260
10785,10867
10786,10044
10787,299
10789,9247
10790,6263
10791,9434
10792,191
10793,5552
10794,8807
10795,2041
10796,1333
10797,9657
10798,234
10799,1443
10800,3261
10801,1648
10802,2134
10803,4490
10804,9491
10805,1725
10806,1271
10808,5403
10809,3190
10810,10614
10811,6579
10812,7372
10813,2956
10814,343
10816,9592
10817,6957
10818,8832
10819,7525
10820,3496
10823,5165
10824,8408
10825,2876
10826,3012
10828,10804
10829,2295
10830,4375
10832,5137
10833,9714
10834,5123
10835,5514
10836,3421
10837,1982
10838,8910
10839,5054
10840,9087
10841,10562
10843,10582
10846,10081
10848,3382
10849,3986
10850,3647
10851,2941
10853,3207
10854,8479
10855,10956
10856,4209
10857,7249
10858,9331
10860,1187
10861,4387
10862,9636
10863,3287
10864,10295
10868,2381
10870,8173
10871,1205
10872,5516
10873,3162
10876,11127
10877,4446
10878,5623
10879,6886
10880,884
10881,2605
10883,754
10884,8439
10885,9206
10886,8915
10887,7605
10889,3247
10891,3157
10892,6035
10893,1437
10894,1029
10895,8644
10896,9064
10897,5410
10898,4581
10899,8557
10900,7742
10901,5665
10902,9557
10903,4861
10904,7179
10905,8153
10906,8196
10907,60
10908,10559
10909,1644
10910,2849
10911,10798
10912,8826
10913,10840
10914,8340
10917,5299
10918,1615
10920,2214
10921,11098
10922,1295
10923,3875
10925,7291
10926,388
10927,5443
10928,660
10929,565
10930,5773
10931,7289
10933,1143
10934,7857
10937,11032
10938,1488
10939,7767
10940,5936
10941,1493
10942,10580
10944,1963
10945,10369
10946,608
10947,2469
10948,7510
10951,2261
10952,8275
10953,8346
10954,9869
10955,10212
10956,8947
10957,9605
10958,3793
10959,174
10963,7530
10964,1155
10965,3811
10967,1986
10968,4904
10970,2398
10971,5810
10972,2769
10973,5075
10974,7257
10975,7060
10976,6116
10977,2364
10978,2102
10979,8471
10980,7645
10981,7910
10984,92
10985,6437
10986,10890
10987,2058
10989,199
10993,1548
10994,2577
10995,4074
10996,3567
10997,8647
10998,176
10999,1529
11000,3948
11001,600
11002,7904
11003,9394
11004,8551
11006,7446
11007,10949
11008,4558
11009,4000
11011,2971
11012,2546
11013,7037
11014,326
11015,3050
11016,774
11019,8937
11020,8271
11022,2165
11024,5135
11026,5170
11029,3341
11030,8870
11031,10487
11032,9920
11033,1709
11034,8472
11035,3858
11036,9473
11039,8013
11040,970
11041,5237
11042,7589
11043,490
11044,4394
11045,9109
11046,10121
11047,1179
11048,3589
11049,10907
11050,2162
11051,8614
11052,625
11054,9863
11055,3746
11056,6080
11057,9471
11063,10927
11064,3774
11065,3831
11066,9013
11067,2767
11068,376
11069,5827
11070,1633
11071,7883
11073,10788
11074,2545
11075,2833
11076,6893
11077,4629
11078,3205
11079,8630
11081,4547
11082,1429
11083,6567
11084,7819
11086,5868
11088,3550
11089,8680
11091,5098
11092,52
11093,3264
11094,10503
11095,10574
11097,7409
11098,469
11099,3180
11100,1135
11101,4680
11102,3922
11103,3467
11104,1797
11105,8521
11107,6645
11109,3338
11110,2157
11111,8556
11113,4440
11116,1683
11117,8921
11118,1028
11119,5241
11121,9843
11122,9521
11123,9745
11124,10875
11125,5409
11126,1870
11128,3653
11130,8608
11132,10455
11133,968
11134,8307
11135,752
11136,473
11137,4038
11139,7320
11143,8758
11144,5223
11146,7150
11147,10974
11149,1371
11150,1423
11151,9694
11153,7822
11154,2624
11155,9027
11156,9767
11157,1280
11158,6220
11161,4753
11163,6395
11164,1401
11165,4719
11166,3971
11167,7647
11168,3663
11169,5939
11170,2710
11173,7001
11174,1148
11175,694
11176,6811
11178,7843
11179,5962
11180,7134
11181,9323
11182,11087
11183,4859
11184,2974
11185,5509
11186,9442
11187,888
11188,855
11189,6925
11190,8470
11192,1454
11193,11027
11194,1582
11195,2121
11197,7852
11198,6536
11199,862
11200,2060
11201,8810
11202,10310
11204,1207
11205,5546
11206,6525
11207,8709
11208,4880
11209,795
11210,6456
11211,7878
11212,1494
11213,2915
11215,1306
11216,6984
11218,3170
11219,7358
11220,4144
11221,3678
11222,6377
11223,2772
11224,3143
11226,1004
11227,4157
11228,7314
11229,3073
11230,5911
11231,10010
11234,9883
11235,7349
11236,9457
11238,10677
11239,775
11240,3227
11241,4325
11242,3042
11243,3337
11244,4043
11245,8949
11246,6819
11247,6218
11248,3546
11249,7199
11250,6722
11251,9063
11252,4631
11253,7470
11254,11179
11255,8496
11256,842
11257,37
11258,1594
11259,4376
11260,9810
11261,9776
11262,4434
11263,10742
11264,1196
11265,8675
11266,4317
11267,9268
11268,3195
11269,4967
11270,7084
11271,1407
11272,255
11273,10282
11274,4555
11275,7635
11276,6764
11277,10740
11278,2260
11279,10352
11280,866
11281,5721
11282,1272
11283,10955
11284,8888
11285,4858
11286,5295
11288,10202
11289,4604
11290,1384
11291,3146
11292,7120
11293,8205
11294,5311
11295,10461
11296,3813
11298,9601
11299,3697
11301,3987
11302,6911
11304,1916
11305,1475
11306,5803
11307,1822
11308,5225
11309,2760
11310,8825
11311,2280
11312,3407
11313,7924
11315,9800
11316,520
11317,2472
11319,8354
11322,7534
11324,3657
11327,483
11328,3740
11330,9
11331,10392
11332,4059
11334,4826
11335,6756
11337,3569
11338,6062
11339,584
11342,8342
11344,6877
11346,3810
11349,7894
11350,9327
11351,1523
11352,10351
11354,6615
11355,1939
11356,7466
11357,11403
11359,10159
11360,7720
11361,1752
11362,1604
11363,879
11364,3877
11366,10936
11367,5068
11368,1267
11369,487
11370,414
11372,4621
11373,6330
11375,330
11377,7073
11379,4748
11381,6059
11385,10803
11387,4314
11389,257
11392,2412
11393,7796
11394,1808
11395,7395
11396,5622
11399,4078
11400,8628
11402,2228
11403,778
11404,3844
11405,1943
11406,9538
11407,9537
11411,940
11413,7272
11414,8248
11418,6240
11419,3321
11420,11010
11422,800
11423,1317
11424,1473
11425,3655
11426,6738
11428,3276
11429,3822
11430,9086
11433,10645
11434,10951
11435,9501
11436,10380
11438,7431
11440,10912
11441,10125
11442,1065
11443,9436
11444,8506
11445,9963
11446,6023
11447,10136
11448,2881
11450,9607
11451,972
11452,10003
11453,8283
11454,8643
11455,10731
11456,11018
11458,6641
11460,3994
11462,393
11463,3828
11464,10825
11465,4065
11466,4557
11467,2311
11468,5747
11469,9614
11471,8411
11472,7232
11473,3649
11474,10657
11475,1142
11476,6547
11478,2818
11479,6413
11481,8897
11482,5872
11483,10458
11484,5775
11486,10966
11487,6026
11488,10604
11489,6581
11490,9885
11491,10167
11492,10755
11495,2209
11496,4964
11498,5439
11500,8803
11501,7730
11502,7158
11503,6963
11504,2008
11505,1876
11506,10086
11507,9443
11508,1224
11509,1795
11510,5631
11511,7528
11513,1859
11515,975
11516,4778
11517,4840
11518,9912
11521,6233
11522,10410
11523,3718
11524,1930
11525,3235
11528,7967
11529,1210
11531,6785
11532,2899
11533,7804
11534,460
11536,3419
11537,3630
11538,284
11540,9954
11542,9103
11543,3346
11545,4693
11546,3303
11547,2199
11550,9401
11551,5035
11552,11042
11556,916
11557,9943
11558,5132
11559,4058
11562,9867
11563,7258
11564,10928
11565,8913
11566,10959
11567,6457
11568,9870
11570,7726
11571,4683
11574,8629
11575,985
11581,3336
11582,7462
11584,6280
11585,8073
11591,9410
11592,9709
11593,2969
11596,936
11598,8773
11599,3245
11601,6204
11602,2893
11603,9862
11604,7880
11606,7477
11607,5657
11609,9586
11610,997
11611,3154
11612,5563
11614,1902
11615,8722
11616,2939
11617,5641
11618,2173
11619,9157
11621,5358
11622,2719
11623,3597
11624,6694
11626,6076
11627,4263
11630,4503
11632,3886
11633,10814
11634,11186
11635,923
11636,6663
11638,62
11639,9990
11640,10378
11641,5521
11644,5083
11645,9252
11646,7461
11647,2464
11648,1001
11649,3661
11650,2064
11652,8663
11654,6146
11655,6788
11656,5720
11658,6561
11660,8135
11661,8508
11662,9171
11663,11095
11664,8651
11665,2551
11667,3500
11669,8652
11670,3320
11672,4231
11674,3481
11676,2674
11677,3147
11678,651
11679,7725
11681,2809
11683,6716
11684,5569
11685,1591
11686,5464
11687,10577
11688,7908
11690,7575
11691,640
11692,10947
11693,7471
11695,11149
11696,6389
11697,5531
11698,11118
11699,8064
11701,159
11702,3770
11703,9464
11704,10304
11705,1377
11706,10480
11707,3229
11708,3397
11709,1254
11711,4544
11712,1203
11715,2150
11716,8545
11717,5095
11718,7651
11720,7221
11721,4129
11722,8713
11723,7847
11724,7627
11725,1168
11726,5116
11728,3061
11730,2650
11732,10322
11733,7262
11734,574
11735,1831
11736,3391
11737,5369
11740,10421
11742,6760
11743,7144
11744,7662
11745,3222
11746,10881
11747,5777
11748,6307
11749,8589
11751,6855
11752,3299
11753,9918
11754,5903
11756,40
11757,1126
11758,799
11759,9025
11760,1085
11761,8293
11762,1070
11763,6011
11764,5154
11765,10631
11767,4338
11768,3501
11769,6777
11770,873
11771,10540
11772,5510
11773,5362
11774,8324
11775,4102
11776,6868
11777,3295
11778,10473
11779,4250
11780,104
11781,2524
11782,7235
11783,2127
11784,1134
11785,9751
11787,10543
11788,10349
11789,6253
11790,1090
11792,382
11794,103
11796,9916
11797,1172
11798,9203
11801,8914
11804,5849
11805,9921
11808,4010
11809,2255
11810,7703
11811,6865
11812,9335
11815,6251
11816,3333
11817,120
11818,5625
11819,7355
11820,4236
11821,10334
11823,10641
11824,5923
11825,4911
11827,7584
11828,2669
11829,7835
11831,5950
11832,3461
11833,9256
11834,8951
11835,6178
11836,4685
11837,1657
11838,10296
11839,7948
11840,5653
11843,1554
11844,7387
11845,4540
11846,5941
11848,5455
11851,8151
11852,4472
11853,4887
11855,5976
11856,1021
11859,11050
11860,5920
11861,8084
11863,5824
11864,5534
11865,10257
11866,6272
11867,8760
11868,3216
11869,1793
11870,10660
11871,9835
11872,6338
11873,4716
11874,2479
11875,7756
11876,6723
11877,10560
11879,807
11880,1861
11881,8781
11882,7208
11883,6068
11884,5260
11886,8984
11888,2566
11889,6810
11890,11031
11891,254
11892,9801
11893,4913
11894,3514
11896,952
11897,5789
11898,9844
11899,601
11900,8739
11901,10785
11902,2042
11903,3291
11904,6845
11905,7608
11906,8327
11907,5672
11908,10712
11909,3176
11910,619
11911,1497
11912,7550
11913,5401
11914,8265
11915,5593
11916,3621
11917,552
11918,8674
11921,9351
11922,7194
11923,9662
11924,1949
11925,2592
11926,4410
11929,10719
11930,6749
11931,996
11932,4393
11933,6681
11935,6098
11936,1937
11937,6909
11938,3136
11939,3443
11940,5562
11941,4600
11942,1984
11943,1476
11944,3521
11946,13
11947,7932
11948,5751
11949,7529
11951,2686
11953,5791
11954,4571
11955,5071
11956,2761
11957,3465
11958,8460
11960,6149
11961,10976
11962,10493
11963,10722
11964,9271
11966,6043
11970,2512
11971,4037
11972,6416
11973,6044
11974,8160
11975,7143
11976,3288
11977,3924
11978,5646
11979,368
11981,9779
11982,10576
11983,10025
11984,7270
11985,8484
11986,2429
11987,7632
11989,7484
11990,329
11991,349
11993,2958
11997,3946
11998,7853
11999,1926
12000,9324
12001,9690
12002,2583
12004,9955
12005,5891
12006,1105
12007,6296
12008,4362
12010,1442
12011,6801
12012,10958
12014,9470
12015,560
12016,8891
12017,7716
12019,5448
12020,4586
12023,1219
12024,2018
12025,3797
12026,264
12029,8745
12030,861
12032,2538
12033,4151
12034,1735
12038,9367
12039,5566
12041,1575
12043,7957
12044,9022
12045,495
12047,1430
12048,9837
12049,5194
12050,6210
12051,1474
12053,5473
12054,1829
12055,4011
12056,11206
12058,3754
12059,9163
12060,10613
12062,6470
12063,4421
12065,10448
12067,11030
12069,9523
12071,10285
12072,3613
12073,1389
12074,7719
12075,10102
12077,6417
12078,7958
12081,7793
12082,6846
12083,1434
12084,7980
12086,10583
12087,10018
12088,10075
12089,3938
12090,4718
12091,10467
12093,10036
12094,9654
12095,9040
12097,8121
12098,2526
12099,4507
12100,8837
12101,3780
12103,3582
12104,5567
12105,7237
12106,3969
12107,1800
12108,4817
12109,7979
12110,3921
12111,6077
12113,4929
12114,4802
12116,8970
12117,7071
12119,4954
12120,7873
12121,47
12123,1767
12125,4712
12126,2532
12127,9036
12128,4951
12129,4212
12132,7587
12133,1501
12136,3145
12137,4391
12138,11054
12140,516
12141,1279
12142,10470
12143,9452
12146,7492
12148,11141
12149,2884
12152,5150
12154,8550
12155,2410
12157,7242
12158,10616
12159,5538
12162,8673
12163,10192
12164,1583
12165,7748
12166,10954
12168,3990
12169,5454
12170,5762
12171,946
12172,38
12173,4155
12174,9396
12175,7142
12176,5949
12177,2683
12178,3132
12179,6824
12180,1314
12183,9492
12184,4762
12185,1993
12186,1745
12187,18
12189,6270
12190,10419
12191,2344
12192,7670
12193,2071
12194,4216
12195,9292
12196,4823
12197,6706
12198,4492
12199,8985
12200,1345
12202,4103
12203,7165
12204,931
12205,345
12206,4477
12208,11202
12209,9249
12210,1558
12211,2303
12212,5981
12214,6635
12215,6189
12216,8426
12217,5475
12218,7299
12219,11114
12221,8842
12222,7533
12224,3555
12225,7449
12228,8820
12229,71
12233,9500
12234,5643
12236,8936
12237,7350
12238,7333
12239,8146
12240,4792
12241,298
12242,5022
12243,1946
12244,5289
12249,4456
12250,6508
12251,5371
12252,10331
12253,6624
12254,7292
12257,3298
12259,1332
12260,106
12263,1803
12264,7563
12266,4779
12268,10090
12269,7223
12270,2343
12272,7433
12275,8997
12277,7628
12278,8483
12279,8583
12280,5738
12281,55
12282,4226
12283,3839
12284,137
12285,259
12286,1628
12287,5500
12288,7553
12289,5417
12292,3959
12293,8358
12294,5434
12295,8456
12296,1387
12297,3684
12298,78
12299,8873
12301,5662
12302,3084
12303,7106
12305,3433
12306,6060
12308,2440
12309,5505
12310,170
12311,9316
12313,6555
12314,5081
12315,9330
12317,8025
12318,9507
12319,228
12321,11122
12322,9633
12323,8352
12324,2536
12326,4613
12328,10250
12329,1313
12331,11152
12332,6099
12333,1236
12334,3980
12335,4402
12336,5181
12337,6964
12338,9890
12339,3957
12340,8923
12342,7151
12343,5047
12344,5753
12346,2808
12347,164
12349,2019
12350,2672
12351,10239
12352,6987
12353,1296
12354,3360
12355,4001
12356,9145
12357,3709
12358,5604
12359,3354
12360,5167
12361,4917
12362,8052
12363,7583
12364,755
12365,7138
12366,4533
12367,5596
12368,10584
12369,5042
12371,7088
12372,480
12373,2396
12374,5619
12375,10367
12376,10547
12377,6583
12378,2431
12379,8866
12380,3113
12381,7006
12382,8764
12383,3599
12384,437
12386,2578
12387,2779
12388,880
12389,2722
12390,10035
