"key","discussion_id","worker_id","agreement","agreement_unsure","attack","attack_unsure","fact-feeling","fact-feeling_unsure","nicenasty","nicenasty_unsure","sarcasm"
"(775, 5)",14198,"AMID7O126S33V",-2,False,-3,False,-3,False,-3,False,"No"
"(775, 5)",14198,"A17IWKV4G3N25X",-3,False,0,False,-3,False,0,False,"Yes"
"(105, 5)",13742,"A5379LUINT3PC",5,False,4,False,5,False,5,False,"No"
"(105, 5)",13742,"A3FM3KWYVBBZ15",-5,False,-1,False,-5,False,0,True,"No"
"(105, 5)",13742,"AMID7O126S33V",-3,False,-4,False,-2,False,-3,False,"No"
"(105, 5)",13742,"A3R5CALO6EH0ZR",-5,False,5,False,0,False,5,False,"No"
"(105, 5)",13742,"A17IWKV4G3N25X",-3,False,-1,False,-3,False,-1,False,"Yes"
"(105, 5)",13742,"A3QU3KM3IYWHIF",-5,False,-5,False,-2,False,-2,False,"Yes"
"(1207, 6)",11057,"A17Q2CTSOVDMOS",-2,False,1,False,2,False,3,False,"No"
"(1207, 6)",11057,"A3M7RLPUIRAAXE",1,False,4,False,-1,False,5,False,"No"
"(1207, 6)",11057,"ASX2NOUVA9CRH",-5,False,5,False,0,False,5,False,"No"
"(1207, 6)",11057,"A31RKV21MUC3R0",-2,False,2,False,2,False,3,False,"No"
"(1207, 6)",11057,"A37XVHGR4ZSTSM",-4,False,2,False,-4,False,4,False,"No"
"(1207, 6)",11057,"A323O099K60BIV",-3,False,1,False,2,False,1,False,"No"
"(1207, 6)",11057,"A1BS484S0O76YT",-2,False,2,False,1,False,2,False,"No"
"(1376, 2)",13542,"A16JBVCS2AR93F",1,False,0,False,1,False,0,False,"No"
"(1376, 2)",13542,"A1B2KIB7DPC2PR",-1,False,1,False,3,False,2,False,"No"
"(1376, 2)",13542,"A2Q3ZPCNE2EOAO",5,False,5,False,-5,False,5,False,"No"
"(1376, 2)",13542,"A3P7PPQA3EU1H3",-2,False,-1,False,0,True,-2,False,"Yes"
"(1376, 2)",13542,"A17IWKV4G3N25X",5,False,5,False,-5,False,5,False,"No"
"(1347, 3)",9565,"AKJ22H1NTVIQX",-3,False,-1,False,1,False,2,False,"No"
"(1347, 3)",9565,"A24DDTJEOI32PG",1,False,1,False,-1,False,-1,False,"No"
"(1347, 3)",9565,"AFC23NDG41MI5",-2,False,-2,False,2,False,3,False,"No"
"(1347, 3)",9565,"A2JOQX1C7BNKXC",-2,False,1,False,2,False,1,False,"No"
"(256, 1)",3149,"A6Y7BLDK90Q19",-1,False,-2,False,-1,False,-2,False,"Unsure"
"(256, 1)",3149,"A2NYWHOHHVQGO7",0,True,-5,False,-5,False,-5,False,"No"
"(256, 1)",3149,"A3J7LCHWKEP1K6",-5,False,-2,False,1,False,-1,False,"No"
"(256, 1)",3149,"A3R5CALO6EH0ZR",-5,False,-4,False,2,False,-4,False,"Yes"
"(256, 1)",3149,"AMID7O126S33V",-5,False,-3,False,-2,False,-4,False,"No"
"(519, 0)",6910,"A12AICIWGAEUPU",-3,False,3,False,3,False,4,False,"No"
"(519, 0)",6910,"A3DSRQ5CBK6G3U",0,True,0,True,0,True,0,True,"Unsure"
"(519, 0)",6910,"A2JOQX1C7BNKXC",-2,False,1,False,-2,False,1,False,"No"
"(519, 0)",6910,"AWCCY9UU171TO",-1,False,3,False,-2,False,2,False,"No"
"(519, 0)",6910,"AMID7O126S33V",-2,False,1,False,1,False,0,False,"No"
"(688, 4)",8809,"A3L6PFU6DOR8AY",0,True,0,True,0,True,1,False,"No"
"(688, 4)",8809,"A2Q3ZPCNE2EOAO",-5,False,1,False,1,False,1,False,"No"
"(688, 4)",8809,"A3C9A382KUWMS0",0,True,5,False,5,False,5,False,"No"
"(688, 4)",8809,"A17IWKV4G3N25X",-3,False,3,False,0,False,3,False,"No"
"(688, 4)",8809,"AMID7O126S33V",-1,False,-1,False,5,False,0,False,"No"
"(997, 6)",3397,"ADN76VWLV3O5S",-5,False,-3,False,-3,False,-4,False,"No"
"(997, 6)",3397,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(997, 6)",3397,"A3P7PPQA3EU1H3",-1,False,2,False,1,False,-1,False,"No"
"(997, 6)",3397,"A3F0OII70LQX09",-3,False,-3,False,-2,False,-2,False,"No"
"(997, 6)",3397,"A36JZTUKQVV5S5",0,True,-4,True,0,True,-4,False,"Yes"
"(926, 2)",5620,"A2VWJTNC4OKNI7",-2,False,2,False,2,False,2,False,"No"
"(926, 2)",5620,"A1JQS9AN8LEAKZ",-2,False,-1,False,-3,False,-1,False,"Yes"
"(926, 2)",5620,"A3C9A382KUWMS0",-5,False,-3,False,-5,False,-3,False,"No"
"(926, 2)",5620,"AMID7O126S33V",-2,False,-2,False,2,False,-3,False,"No"
"(926, 2)",5620,"A37XVHGR4ZSTSM",-4,False,-1,False,-3,False,-2,False,"Yes"
"(87, 2)",6491,"A1B2KIB7DPC2PR",3,False,1,False,4,False,3,False,"Unsure"
"(87, 2)",6491,"A17Q2CTSOVDMOS",-3,False,-3,False,-3,False,-2,False,"No"
"(87, 2)",6491,"A1BS484S0O76YT",-1,False,-1,False,-1,False,-1,False,"No"
"(87, 2)",6491,"A3F0OII70LQX09",0,False,0,False,-2,False,0,False,"No"
"(87, 2)",6491,"A1PDWH50JFF6ZN",-2,False,0,True,0,True,0,True,"Unsure"
"(1173, 3)",13988,"AKJ22H1NTVIQX",2,False,0,True,-1,False,1,False,"Yes"
"(1173, 3)",13988,"A150IN8WJJ40GN",4,False,-5,False,-2,False,-5,False,"No"
"(1173, 3)",13988,"A2MR259UZRESDS",0,False,4,False,4,False,5,False,"No"
"(1173, 3)",13988,"AFC23NDG41MI5",-2,False,-2,False,3,False,3,False,"No"
"(1173, 3)",13988,"A1BS484S0O76YT",-5,False,-5,False,-5,False,-5,False,"No"
"(1173, 3)",13988,"AC8BGOG45QWA2",4,False,-3,False,-4,False,-4,False,"No"
"(1173, 3)",13988,"A3CHSUQZ0Q8LT",-5,False,-5,False,-5,False,-5,False,"No"
"(309, 4)",1515,"AWCCY9UU171TO",-1,False,2,False,2,False,2,False,"No"
"(494, 0)",9444,"AR7TQDJ59O2KZ",3,False,4,False,3,False,4,False,"No"
"(494, 0)",9444,"A3FM3KWYVBBZ15",-4,False,2,False,-3,False,3,False,"No"
"(494, 0)",9444,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(494, 0)",9444,"A2Q3ZPCNE2EOAO",-5,False,-3,False,1,False,-1,False,"No"
"(494, 0)",9444,"A2M5JYZODXCQ0W",-5,False,-3,False,-1,False,-2,False,"No"
"(494, 0)",9444,"A3P7PPQA3EU1H3",-2,False,-1,False,2,False,2,False,"No"
"(741, 1)",347,"A14NJ0E25UM25Q",-3,False,-1,False,-2,False,-1,False,"No"
"(741, 1)",347,"ADN76VWLV3O5S",1,False,2,False,0,True,1,False,"No"
"(741, 1)",347,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(741, 1)",347,"AMID7O126S33V",-2,False,2,False,-2,False,0,False,"No"
"(741, 1)",347,"A17IWKV4G3N25X",0,False,1,False,0,False,1,False,"No"
"(741, 1)",347,"A36JZTUKQVV5S5",0,False,5,False,-5,False,5,False,"No"
"(124, 5)",3696,"A1B2KIB7DPC2PR",0,True,0,True,-2,False,-2,False,"Yes"
"(124, 5)",3696,"A17Q2CTSOVDMOS",-3,False,3,False,3,False,3,False,"No"
"(124, 5)",3696,"A3E157ZN8XPUKJ",-5,False,5,False,0,False,5,False,"No"
"(124, 5)",3696,"A15E4GPV6S3HI2",5,False,5,False,-2,False,3,False,"No"
"(124, 5)",3696,"A2MR259UZRESDS",4,False,2,False,-3,False,4,False,"No"
"(124, 5)",3696,"AFC23NDG41MI5",4,False,4,False,4,False,3,False,"No"
"(124, 5)",3696,"A27DLL4E4JBOBA",2,False,3,False,-3,False,3,False,"No"
"(238, 5)",11784,"A3R5CALO6EH0ZR",-3,False,4,False,4,False,4,False,"No"
"(238, 5)",11784,"A2Q6CAUHBYCAEU",-3,False,0,False,-4,False,0,False,"Yes"
"(238, 5)",11784,"A5379LUINT3PC",2,False,2,False,3,False,2,False,"No"
"(238, 5)",11784,"AMID7O126S33V",-1,False,-2,False,1,False,-1,False,"No"
"(238, 5)",11784,"A1B2KIB7DPC2PR",-2,False,2,False,2,False,4,False,"No"
"(1158, 4)",9779,"ASX2NOUVA9CRH",0,False,5,False,-3,False,5,False,"No"
"(1158, 4)",9779,"A1RF70DSVAZVI6",0,False,4,False,-4,False,2,False,"Yes"
"(1158, 4)",9779,"A25GWQ4INS1XYB",1,False,2,False,3,False,3,False,"No"
"(1158, 4)",9779,"A3R9QA29UA5FWV",-5,False,5,False,1,False,5,False,"No"
"(522, 6)",13783,"ACPUTK2MNMYHB",0,True,0,True,0,True,0,True,"Yes"
"(522, 6)",13783,"A3R5CALO6EH0ZR",0,True,3,False,3,False,3,False,"Unsure"
"(522, 6)",13783,"A2VWJTNC4OKNI7",-3,False,-2,False,-1,False,-4,False,"No"
"(522, 6)",13783,"AMID7O126S33V",0,True,0,True,-2,False,0,False,"No"
"(522, 6)",13783,"A23BF2Z5VLQ2AV",0,True,0,True,0,True,0,True,"Unsure"
"(522, 6)",13783,"A2Z2CVOBYA74B0",0,False,5,False,-5,False,5,False,"No"
"(892, 2)",10430,"AFDLE79DCTIPP",0,True,0,True,0,True,0,True,"Unsure"
"(892, 2)",10430,"AIY8WQZDKMD5C",-3,False,-1,False,-2,False,-1,False,"No"
"(892, 2)",10430,"A1RD8SNJ9DNNZV",-5,False,-1,False,0,True,-2,False,"No"
"(892, 2)",10430,"A1AI8MC07M7UBZ",2,False,1,False,1,False,1,False,"Yes"
"(892, 2)",10430,"A3C9A382KUWMS0",-5,False,5,False,0,False,5,False,"No"
"(892, 2)",10430,"AMID7O126S33V",-2,False,-1,False,4,False,0,False,"No"
"(90, 4)",9927,"A32LCM1ZARQLOG",2,False,2,False,2,False,2,False,"No"
"(90, 4)",9927,"A2O9ZPGNNBSH00",0,True,0,True,0,True,0,True,"Unsure"
"(90, 4)",9927,"AMID7O126S33V",-1,False,1,False,4,False,0,False,"No"
"(90, 4)",9927,"A3R5CALO6EH0ZR",-1,False,5,False,3,False,5,False,"Unsure"
"(90, 4)",9927,"A28KZG5EG91S75",0,True,3,False,4,False,3,False,"No"
"(90, 4)",9927,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(19, 0)",6910,"A1BG4Z8AANP95N",-4,False,2,False,3,False,1,False,"No"
"(19, 0)",6910,"AS5VYLPDKNIAG",-1,False,0,True,1,False,-1,False,"No"
"(19, 0)",6910,"A3FVUQYTPZ6ZEQ",-5,False,0,False,5,False,0,True,"No"
"(19, 0)",6910,"A2FZM7ZDCLPMCF",-1,False,-2,False,-1,False,-1,False,"Yes"
"(19, 0)",6910,"A1B2KIB7DPC2PR",1,False,1,False,2,False,1,False,"No"
"(19, 0)",6910,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(1290, 3)",8148,"A2VWJTNC4OKNI7",-2,False,-1,False,4,False,2,False,"No"
"(1290, 3)",8148,"AMID7O126S33V",-3,False,-3,False,-2,False,-2,False,"No"
"(1290, 3)",8148,"A3C9A382KUWMS0",-5,False,5,False,-5,False,5,False,"No"
"(1290, 3)",8148,"A17IWKV4G3N25X",-5,False,0,False,-5,False,0,False,"Yes"
"(1290, 3)",8148,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(1024, 3)",2853,"A14NJ0E25UM25Q",-4,False,-1,False,2,False,-1,False,"No"
"(1024, 3)",2853,"A1AI8MC07M7UBZ",1,False,1,False,1,False,1,False,"Unsure"
"(1024, 3)",2853,"AMID7O126S33V",-3,False,0,False,1,False,0,False,"No"
"(1024, 3)",2853,"A17IWKV4G3N25X",-4,False,3,False,0,False,3,False,"No"
"(1024, 3)",2853,"A3P7PPQA3EU1H3",-2,False,-1,False,2,False,1,False,"No"
"(1024, 3)",2853,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(426, 2)",1497,"A5379LUINT3PC",3,False,2,False,1,False,2,False,"No"
"(426, 2)",1497,"A3E5XSOUEE68T1",-5,False,-2,False,2,False,-2,False,"No"
"(426, 2)",1497,"AGPRRX9GD0XJ4",3,False,2,False,2,False,2,False,"No"
"(426, 2)",1497,"A6QG9LM5WL0AQ",-5,False,-4,False,-3,False,-3,False,"No"
"(426, 2)",1497,"AWCCY9UU171TO",1,False,1,False,-2,False,1,False,"No"
"(1214, 5)",9377,"A2P8XDALGST5YT",-1,False,2,False,2,False,2,False,"Unsure"
"(1214, 5)",9377,"A1HKSBZ5O41LZ3",-4,False,-2,False,0,False,-1,False,"No"
"(1214, 5)",9377,"A7ZOVHE48L7RS",3,False,1,False,5,False,2,False,"No"
"(1214, 5)",9377,"ASX2NOUVA9CRH",-5,False,3,False,-2,False,3,False,"No"
"(1214, 5)",9377,"A18JQFU6QCTI6G",-5,False,-1,False,-2,False,-2,False,"No"
"(1214, 5)",9377,"AP1HCIYDB0OTX",-2,False,-2,False,-1,False,-1,False,"No"
"(1214, 5)",9377,"A2DT9ASORSRZP",-5,False,5,False,0,False,5,False,"No"
"(673, 3)",8978,"AV8SVCVP9V5BK",3,False,3,False,-3,False,-3,False,"Unsure"
"(673, 3)",8978,"A2J70V9HYPYLE9",0,True,2,False,5,False,3,False,"No"
"(673, 3)",8978,"A17Q2CTSOVDMOS",-3,False,1,False,2,False,1,False,"No"
"(673, 3)",8978,"A2P8XDALGST5YT",2,False,1,False,1,False,2,False,"No"
"(673, 3)",8978,"ACPUTK2MNMYHB",-1,False,1,False,0,False,1,False,"No"
"(673, 3)",8978,"A2Z2CVOBYA74B0",-5,False,0,True,5,False,0,True,"Unsure"
"(673, 3)",8978,"AWCCY9UU171TO",0,False,2,False,1,False,3,False,"No"
"(858, 1)",5305,"A1UDQV4PUFYPKN",-2,False,-1,False,-2,False,-1,False,"No"
"(858, 1)",5305,"ACJES3V0DVUGY",-4,False,2,False,-5,False,2,False,"No"
"(858, 1)",5305,"A2MR259UZRESDS",-4,False,3,False,-4,False,3,False,"No"
"(858, 1)",5305,"A30UMR3HJOVRV3",0,True,-2,False,-2,False,-2,True,"Unsure"
"(858, 1)",5305,"A1OICNXB30F29F",-5,False,2,False,5,False,2,False,"No"
"(1105, 0)",8111,"ATBMH1EDR2RAT",3,False,3,False,-2,False,1,True,"Yes"
"(1105, 0)",8111,"A2Q3ZPCNE2EOAO",-5,False,-2,False,2,False,-2,False,"No"
"(1105, 0)",8111,"A3P7PPQA3EU1H3",-2,False,-1,False,2,False,-1,False,"No"
"(1105, 0)",8111,"A36JZTUKQVV5S5",-4,False,3,False,-3,False,4,False,"No"
"(1105, 0)",8111,"A1B2KIB7DPC2PR",0,False,1,False,1,False,2,False,"Unsure"
"(1105, 0)",8111,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(241, 1)",13784,"A3H5Z4JEVFW7N",-5,False,5,False,0,False,4,False,"No"
"(241, 1)",13784,"A3DSRQ5CBK6G3U",0,False,0,False,0,False,0,True,"Unsure"
"(241, 1)",13784,"AMID7O126S33V",-1,False,1,False,-2,False,0,False,"No"
"(241, 1)",13784,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(241, 1)",13784,"A37XVHGR4ZSTSM",-5,False,4,False,5,False,4,False,"No"
"(241, 1)",13784,"A3P7PPQA3EU1H3",-2,False,1,False,3,False,-1,False,"No"
"(655, 4)",9201,"A3NAZZEBINRI7Q",-5,False,-2,False,-5,False,-2,False,"Yes"
"(655, 4)",9201,"A2BIH4XUWQKM0W",-5,False,-3,False,-3,False,-5,False,"Yes"
"(655, 4)",9201,"A36CP7G5OZY030",5,False,0,False,0,False,5,False,"No"
"(655, 4)",9201,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(655, 4)",9201,"AMID7O126S33V",-5,False,-3,False,2,False,-3,False,"No"
"(655, 4)",9201,"A17IWKV4G3N25X",-3,False,0,False,-3,False,0,False,"Yes"
"(824, 0)",5087,"A1UDQV4PUFYPKN",-3,False,-3,False,-3,False,-1,False,"No"
"(824, 0)",5087,"A36JZTUKQVV5S5",3,False,2,False,0,False,3,False,"No"
"(824, 0)",5087,"AHOARZ6ADFC90",3,False,3,False,-4,False,4,False,"Yes"
"(824, 0)",5087,"AMID7O126S33V",1,False,-3,False,-2,False,-3,False,"No"
"(824, 0)",5087,"AWCCY9UU171TO",0,False,0,False,-2,False,-1,False,"No"
"(1009, 4)",10806,"A3BVJL7P490DCS",1,False,1,False,2,False,1,False,"No"
"(1009, 4)",10806,"A1OICNXB30F29F",5,False,5,False,5,False,5,False,"No"
"(1009, 4)",10806,"A3C9A382KUWMS0",5,False,5,False,-5,False,5,False,"No"
"(1009, 4)",10806,"A6QG9LM5WL0AQ",-4,False,3,False,2,True,4,False,"No"
"(1009, 4)",10806,"A36CP7G5OZY030",5,False,5,False,5,False,5,False,"No"
"(1009, 4)",10806,"AMID7O126S33V",3,False,2,False,-2,False,1,False,"No"
"(1087, 1)",347,"A1UDQV4PUFYPKN",-3,False,-1,False,-3,False,-5,False,"Yes"
"(1087, 1)",347,"AMID7O126S33V",0,False,2,False,2,False,1,False,"No"
"(1087, 1)",347,"A3C9A382KUWMS0",-5,False,5,False,0,False,5,False,"No"
"(1087, 1)",347,"A3P7PPQA3EU1H3",1,False,-1,False,2,False,1,False,"No"
"(1087, 1)",347,"A37XVHGR4ZSTSM",-5,False,2,False,3,False,3,False,"No"
"(223, 6)",4,"A2P3DCVI26JR3G",5,False,-4,False,5,False,5,False,"Unsure"
"(223, 6)",4,"A36CP7G5OZY030",-5,False,5,False,5,False,5,False,"No"
"(223, 6)",4,"A3U1MRDBBAJ77S",-3,False,-2,False,2,False,-1,False,"No"
"(223, 6)",4,"A2Q3ZPCNE2EOAO",-5,False,-3,False,5,False,-2,False,"No"
"(223, 6)",4,"A36JZTUKQVV5S5",-5,False,3,False,0,False,4,False,"No"
"(136, 2)",11082,"A12AICIWGAEUPU",3,False,2,False,2,False,3,False,"No"
"(136, 2)",11082,"AR7TQDJ59O2KZ",0,True,3,False,2,False,3,False,"No"
"(136, 2)",11082,"A28KZG5EG91S75",-4,False,4,False,4,False,4,False,"No"
"(136, 2)",11082,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(136, 2)",11082,"A3P7PPQA3EU1H3",-1,False,-1,False,-2,False,2,False,"No"
"(1423, 3)",7074,"A1B2KIB7DPC2PR",5,False,5,False,2,False,4,False,"Unsure"
"(1423, 3)",7074,"A17Q2CTSOVDMOS",-3,False,2,False,2,False,2,False,"No"
"(1423, 3)",7074,"ACJSA944IAMN7",-3,False,2,False,0,False,3,False,"No"
"(1423, 3)",7074,"A3M7RLPUIRAAXE",1,False,2,False,4,False,3,False,"No"
"(1423, 3)",7074,"A2P8XDALGST5YT",2,False,-2,False,2,False,-3,False,"Unsure"
"(1423, 3)",7074,"A25GWQ4INS1XYB",2,False,3,False,1,False,2,False,"Yes"
"(1423, 3)",7074,"A2VWJTNC4OKNI7",-2,False,1,False,2,False,2,False,"No"
"(568, 5)",5347,"A3FM3KWYVBBZ15",-2,False,-2,False,-5,False,-3,False,"Yes"
"(568, 5)",5347,"AMID7O126S33V",-2,False,-1,False,-3,False,-1,False,"Yes"
"(568, 5)",5347,"A3R5CALO6EH0ZR",4,False,5,False,2,False,5,False,"No"
"(568, 5)",5347,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(568, 5)",5347,"A6QG9LM5WL0AQ",-4,False,-5,False,-4,False,-5,False,"Yes"
"(877, 5)",11686,"AU2AR4VOB7VLV",1,False,1,False,1,False,1,False,"No"
"(877, 5)",11686,"A1AI8MC07M7UBZ",1,False,0,False,0,False,1,False,"Unsure"
"(877, 5)",11686,"AMID7O126S33V",0,True,1,False,-1,False,0,True,"No"
"(877, 5)",11686,"A6Y7BLDK90Q19",-1,False,2,False,-1,False,2,False,"No"
"(877, 5)",11686,"A3P7PPQA3EU1H3",-2,False,1,False,1,False,0,False,"No"
"(877, 5)",11686,"A17IWKV4G3N25X",-1,False,0,False,-2,False,0,False,"Yes"
"(806, 3)",6590,"A2MR259UZRESDS",0,True,3,False,0,True,3,False,"No"
"(806, 3)",6590,"A2MWAXV1YRK5GH",-4,False,-1,False,-2,False,-1,False,"Yes"
"(806, 3)",6590,"AFC23NDG41MI5",-3,False,-3,False,2,False,3,False,"No"
"(806, 3)",6590,"A37XVHGR4ZSTSM",-5,False,2,False,-4,False,2,False,"No"
"(806, 3)",6590,"AWCCY9UU171TO",0,False,1,False,3,False,3,False,"No"
"(1053, 2)",5026,"A1RF70DSVAZVI6",-5,False,-2,False,-1,False,-1,False,"Unsure"
"(1053, 2)",5026,"A3P7PPQA3EU1H3",-1,False,-1,False,-1,False,0,True,"No"
"(1053, 2)",5026,"A3R5CALO6EH0ZR",-2,False,5,False,3,False,5,False,"No"
"(1053, 2)",5026,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(1053, 2)",5026,"A17IWKV4G3N25X",-2,False,0,False,0,False,0,False,"Yes"
"(189, 3)",4652,"A3DSRQ5CBK6G3U",0,True,0,True,0,False,0,False,"Unsure"
"(189, 3)",4652,"A1JQS9AN8LEAKZ",-3,False,2,False,1,False,2,False,"No"
"(189, 3)",4652,"A2Q3ZPCNE2EOAO",-5,False,-5,False,0,True,-5,False,"No"
"(189, 3)",4652,"A14NJ0E25UM25Q",-1,False,-1,False,1,False,-1,False,"No"
"(189, 3)",4652,"AMID7O126S33V",-3,False,-3,False,-2,False,-1,False,"No"
"(374, 1)",7675,"A1W9DSXT3DIYHJ",-5,False,-1,False,-5,False,-1,False,"No"
"(374, 1)",7675,"A1WP5QP1R1GT7B",-2,False,-1,False,1,False,-2,False,"No"
"(374, 1)",7675,"A6Y7BLDK90Q19",-2,False,1,False,1,False,1,False,"No"
"(374, 1)",7675,"A1FAJ118DBS6CX",-2,False,1,False,-1,False,0,False,"No"
"(374, 1)",7675,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(621, 0)",11943,"A1B2KIB7DPC2PR",-4,False,2,False,-3,False,-2,False,"Unsure"
"(621, 0)",11943,"A2P8XDALGST5YT",-2,False,-2,False,1,False,-2,False,"Yes"
"(621, 0)",11943,"AFC23NDG41MI5",-3,False,-2,False,3,False,-3,False,"No"
"(621, 0)",11943,"A1BS484S0O76YT",-1,False,1,False,1,False,1,False,"No"
"(550, 4)",12565,"ATY8RQ17JPXQD",-1,False,3,False,-1,False,4,False,"No"
"(550, 4)",12565,"A2VJEJ30HH64TM",5,False,-5,False,-5,False,-5,False,"Yes"
"(550, 4)",12565,"A3H5Z4JEVFW7N",0,True,5,False,-5,False,5,False,"No"
"(550, 4)",12565,"A3C9A382KUWMS0",0,False,0,True,-5,False,0,True,"Unsure"
"(550, 4)",12565,"A2PE5UDQ5WG2R0",3,False,3,False,1,False,1,False,"No"
"(550, 4)",12565,"AP1HCIYDB0OTX",1,False,1,False,-1,False,1,False,"No"
"(772, 6)",10837,"A27D3956262F85",-5,False,-3,False,-5,False,-2,False,"No"
"(772, 6)",10837,"A31O7P7Z650N7B",-3,False,-3,False,-4,False,-3,False,"No"
"(772, 6)",10837,"A1ED0UM8C63QX5",-4,False,0,False,0,False,2,False,"No"
"(772, 6)",10837,"AMID7O126S33V",-2,False,1,False,-2,False,0,False,"No"
"(772, 6)",10837,"A2VWJTNC4OKNI7",-1,False,2,False,-4,False,5,False,"No"
"(1204, 1)",195,"A3L6PFU6DOR8AY",-3,False,-4,False,-3,False,-2,False,"Yes"
"(1204, 1)",195,"A2VWJTNC4OKNI7",-3,False,2,False,3,False,3,False,"No"
"(1204, 1)",195,"A23BF2Z5VLQ2AV",-4,False,-4,False,-2,False,-2,False,"Yes"
"(1204, 1)",195,"A3P7PPQA3EU1H3",-2,False,2,False,3,False,1,False,"No"
"(1204, 1)",195,"A1B2KIB7DPC2PR",4,False,1,False,2,False,2,False,"No"
"(1204, 1)",195,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(340, 0)",9165,"A3H5Z4JEVFW7N",0,False,0,False,-5,False,4,False,"Yes"
"(340, 0)",9165,"A3C9A382KUWMS0",0,False,-1,False,-5,False,-1,False,"Yes"
"(340, 0)",9165,"A2FDXVWVI05XA4",0,False,0,False,-3,False,2,False,"Yes"
"(340, 0)",9165,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(340, 0)",9165,"A3P7PPQA3EU1H3",-2,False,2,False,1,False,-1,False,"No"
"(340, 0)",9165,"A1B2KIB7DPC2PR",3,False,2,False,-2,False,2,False,"No"
"(587, 1)",13982,"AF8EH93XFYK17",1,False,-1,False,-2,False,-1,False,"Yes"
"(587, 1)",13982,"A3OTQF9XCTAS1A",-3,False,-1,False,-1,False,-3,False,"No"
"(587, 1)",13982,"A3P7PPQA3EU1H3",-2,False,-2,False,3,False,-1,False,"No"
"(587, 1)",13982,"AMID7O126S33V",-2,False,-1,False,-3,False,0,False,"No"
"(587, 1)",13982,"A3P7AOM9X9ZQ33",-1,False,0,True,-1,False,0,True,"No"
"(587, 1)",13982,"A36JZTUKQVV5S5",-2,False,3,False,-1,False,3,False,"No"
"(516, 3)",5026,"A2Q8BEVT25DPG3",3,False,-4,False,1,False,-3,False,"No"
"(516, 3)",5026,"A1JQS9AN8LEAKZ",-2,False,-3,False,4,False,-2,False,"No"
"(516, 3)",5026,"A2Q3ZPCNE2EOAO",3,False,-3,False,1,False,-2,False,"No"
"(516, 3)",5026,"A17IWKV4G3N25X",-5,False,-3,False,-3,False,-3,False,"Yes"
"(516, 3)",5026,"A3P7PPQA3EU1H3",0,False,-1,False,2,False,-1,False,"No"
"(994, 5)",1846,"A2O9ZPGNNBSH00",-3,False,-2,False,0,False,-2,False,"Yes"
"(994, 5)",1846,"A1B2KIB7DPC2PR",-3,False,-1,False,-1,False,3,False,"No"
"(994, 5)",1846,"AMID7O126S33V",-2,False,-1,False,-2,False,-1,False,"No"
"(994, 5)",1846,"A3P7PPQA3EU1H3",-2,False,1,False,-1,False,2,False,"No"
"(994, 5)",1846,"A17IWKV4G3N25X",-3,False,1,False,0,False,1,False,"No"
"(923, 3)",6491,"A3BVJL7P490DCS",1,False,1,False,1,False,2,False,"No"
"(923, 3)",6491,"AIY8WQZDKMD5C",-4,False,-4,False,1,False,-4,False,"No"
"(923, 3)",6491,"A1UDQV4PUFYPKN",1,False,1,False,2,False,1,False,"No"
"(923, 3)",6491,"ADN76VWLV3O5S",-4,False,-1,False,2,False,-1,False,"No"
"(923, 3)",6491,"ACJES3V0DVUGY",-5,False,-3,False,3,False,-3,False,"Yes"
"(1170, 0)",14057,"A2P8XDALGST5YT",1,False,2,False,1,False,3,False,"No"
"(1170, 0)",14057,"ASX2NOUVA9CRH",-5,False,-5,False,-5,False,-5,False,"Yes"
"(1170, 0)",14057,"A31RKV21MUC3R0",-2,False,-3,False,-1,False,-1,False,"No"
"(1170, 0)",14057,"A2VTDOJE2XP8TK",-2,False,3,False,2,False,2,False,"No"
"(1170, 0)",14057,"A1TJZFTCYX4ASU",-1,False,-3,False,-1,False,-4,False,"No"
"(1170, 0)",14057,"AGPWUZJY43E0J",-4,False,-2,False,-1,False,-2,False,"Yes"
"(1170, 0)",14057,"AWCCY9UU171TO",-2,False,-5,False,-3,False,-5,False,"No"
"(306, 3)",5022,"A1BADZXRMPSPDC",0,False,2,False,2,False,4,False,"No"
