"discussion_id","key","resampled"
390,"(736, 2)",False
12652,"(61, 2)",False
901,"(440, 6)",False
11117,"(149, 6)",False
5469,"(312, 3)",False
14490,"(963, 0)",False
697,"(63, 0)",False
654,"(756, 1)",False
7480,"(1184, 4)",False
9634,"(521, 3)",False
13147,"(532, 5)",False
14409,"(984, 2)",False
9194,"(1364, 1)",False
1986,"(585, 4)",False
3392,"(630, 4)",False
11529,"(1194, 4)",False
12141,"(438, 6)",False
4240,"(1333, 0)",False
697,"(12, 0)",False
9194,"(570, 0)",False
5344,"(525, 1)",False
12195,"(1388, 4)",False
260,"(281, 2)",False
1497,"(416, 3)",False
13487,"(1018, 3)",False
13780,"(935, 2)",False
5036,"(111, 4)",False
5402,"(702, 5)",False
2709,"(392, 1)",False
4167,"(157, 4)",False
226,"(29, 0)",False
6702,"(782, 3)",False
4728,"(1262, 4)",False
495,"(628, 3)",False
11467,"(1117, 1)",False
8701,"(1, 6)",False
13590,"(113, 3)",False
10837,"(73, 6)",False
5769,"(514, 3)",False
5022,"(427, 1)",False
13719,"(1052, 2)",False
13489,"(1298, 2)",False
3462,"(358, 6)",False
8926,"(1033, 4)",False
3321,"(352, 4)",False
1041,"(721, 1)",False
14262,"(1312, 1)",False
9376,"(846, 3)",False
4040,"(237, 4)",False
10837,"(111, 6)",False
4019,"(484, 2)",False
3462,"(1052, 6)",False
7442,"(732, 4)",False
6001,"(423, 6)",False
195,"(709, 2)",False
12284,"(942, 1)",False
14017,"(841, 2)",False
4531,"(507, 4)",False
12041,"(1331, 3)",False
1018,"(1022, 6)",False
2421,"(62, 2)",False
472,"(619, 1)",False
14057,"(234, 1)",False
10163,"(715, 2)",False
12041,"(159, 2)",False
13846,"(898, 2)",False
1792,"(263, 6)",False
7472,"(149, 4)",False
13826,"(45, 2)",False
10116,"(1223, 5)",False
12023,"(1287, 2)",False
49,"(736, 5)",False
1056,"(927, 5)",False
710,"(291, 5)",False
12674,"(1005, 0)",False
5769,"(510, 2)",False
10971,"(224, 3)",False
4019,"(738, 2)",False
9574,"(458, 6)",False
12354,"(1120, 0)",False
8206,"(225, 4)",False
2421,"(1103, 4)",False
7572,"(688, 1)",False
4809,"(1169, 2)",False
9418,"(812, 1)",False
14298,"(1194, 1)",False
7480,"(335, 3)",False
999,"(1394, 6)",False
13147,"(312, 5)",False
8978,"(210, 1)",False
9569,"(300, 4)",False
13311,"(1267, 4)",False
12736,"(669, 1)",False
14392,"(334, 5)",False
3172,"(331, 2)",False
12347,"(304, 0)",False
13311,"(510, 6)",False
9437,"(425, 4)",False
6355,"(1229, 4)",False
5620,"(393, 2)",False
2174,"(16, 3)",False
12508,"(441, 5)",False
1497,"(845, 1)",False
13590,"(1033, 5)",False
11293,"(1000, 4)",False
102,"(911, 6)",False
13719,"(1315, 3)",False
1893,"(599, 4)",False
5300,"(69, 3)",False
11164,"(225, 5)",False
7108,"(557, 1)",False
1018,"(941, 6)",False
14079,"(751, 5)",False
13826,"(558, 2)",False
4,"(223, 6)",False
4240,"(295, 2)",False
13780,"(91, 2)",False
1986,"(326, 4)",False
7768,"(1019, 3)",False
2609,"(947, 0)",False
13451,"(1094, 3)",False
12628,"(498, 5)",False
12319,"(454, 2)",False
5009,"(1249, 4)",False
12041,"(291, 1)",False
3976,"(1049, 6)",False
3668,"(1143, 4)",False
13158,"(827, 4)",False
5352,"(551, 0)",False
9769,"(100, 3)",False
12994,"(966, 1)",False
12736,"(710, 0)",False
12023,"(1124, 0)",False
1056,"(77, 6)",False
4126,"(425, 3)",False
8415,"(1128, 6)",False
13450,"(130, 5)",False
3327,"(1359, 2)",False
8930,"(493, 5)",False
4019,"(164, 3)",False
9565,"(363, 5)",False
3462,"(996, 6)",False
1961,"(391, 6)",False
495,"(139, 3)",False
3414,"(713, 4)",False
13719,"(168, 2)",False
7046,"(473, 2)",False
6971,"(399, 5)",False
4631,"(762, 0)",False
3172,"(526, 2)",False
12340,"(344, 5)",False
7219,"(741, 0)",False
12259,"(1405, 5)",False
760,"(507, 3)",False
1884,"(287, 6)",False
7108,"(936, 3)",False
12284,"(1386, 1)",False
13932,"(642, 3)",False
11644,"(619, 5)",False
11373,"(946, 5)",False
13380,"(1350, 3)",False
1497,"(891, 2)",False
3488,"(768, 6)",False
9014,"(602, 4)",False
14,"(711, 0)",False
10129,"(515, 6)",False
11467,"(969, 1)",False
13688,"(98, 4)",False
2421,"(716, 3)",False
4240,"(244, 0)",False
10860,"(50, 0)",False
1961,"(965, 6)",False
8284,"(1382, 4)",False
9613,"(494, 6)",False
4337,"(1283, 2)",False
8978,"(810, 2)",False
11117,"(1426, 5)",False
12603,"(249, 4)",False
9510,"(811, 6)",False
13783,"(240, 4)",False
12023,"(738, 1)",False
5009,"(50, 5)",False
3668,"(81, 4)",False
13346,"(299, 3)",False
13147,"(1408, 6)",False
13988,"(643, 3)",False
102,"(590, 5)",False
6811,"(611, 5)",False
8782,"(872, 2)",False
5406,"(444, 0)",False
4240,"(588, 0)",False
8869,"(676, 6)",False
472,"(41, 0)",False
11523,"(343, 3)",False
6702,"(1348, 3)",False
13300,"(48, 1)",False
3173,"(1282, 2)",False
3955,"(1070, 6)",False
9851,"(522, 2)",False
742,"(985, 3)",False
12284,"(1100, 2)",False
639,"(876, 4)",False
11746,"(592, 1)",False
12023,"(65, 1)",False
12736,"(1265, 1)",False
12736,"(1232, 3)",False
6688,"(1056, 0)",False
11986,"(1400, 6)",False
4080,"(384, 2)",False
5807,"(132, 2)",False
5633,"(1198, 5)",False
390,"(315, 2)",False
13590,"(55, 2)",False
4653,"(876, 2)",False
102,"(371, 5)",False
7219,"(836, 1)",False
9574,"(664, 6)",False
4338,"(104, 1)",False
13826,"(688, 3)",False
11082,"(136, 2)",False
13451,"(581, 2)",False
495,"(829, 2)",False
10193,"(165, 3)",False
13783,"(522, 6)",False
390,"(723, 2)",False
10837,"(47, 6)",False
1961,"(1083, 6)",False
390,"(725, 2)",False
7073,"(1180, 2)",False
5305,"(858, 1)",False
13988,"(1173, 3)",False
3321,"(121, 5)",False
14079,"(526, 4)",False
1041,"(357, 2)",False
2853,"(289, 1)",False
12193,"(556, 5)",False
2508,"(1310, 0)",False
13158,"(382, 6)",False
1359,"(1101, 6)",False
14057,"(1040, 1)",False
4019,"(92, 3)",False
3668,"(1189, 3)",False
13826,"(764, 4)",False
12736,"(1038, 1)",False
11951,"(624, 3)",False
13719,"(54, 3)",False
12236,"(107, 2)",False
12211,"(1252, 6)",False
1846,"(385, 6)",False
821,"(219, 2)",False
7108,"(906, 2)",False
11117,"(1325, 5)",False
960,"(933, 6)",False
742,"(470, 5)",False
5009,"(1013, 5)",False
7282,"(422, 4)",False
9769,"(988, 4)",False
960,"(355, 5)",False
13783,"(468, 6)",False
6811,"(1307, 2)",False
14,"(1067, 4)",False
11999,"(673, 1)",False
4631,"(468, 0)",False
14298,"(1018, 0)",False
2850,"(433, 1)",False
12736,"(837, 0)",False
4653,"(562, 3)",False
9754,"(970, 4)",False
9014,"(355, 4)",False
9573,"(785, 4)",False
2421,"(108, 3)",False
5447,"(999, 6)",False
2960,"(583, 4)",False
9437,"(933, 4)",False
9575,"(1399, 1)",False
4912,"(401, 0)",False
14515,"(852, 0)",False
9509,"(203, 0)",False
5026,"(1053, 2)",False
760,"(218, 3)",False
8769,"(496, 0)",False
12023,"(1169, 0)",False
12736,"(881, 1)",False
5933,"(222, 3)",False
8159,"(560, 0)",False
13346,"(566, 3)",False
1515,"(415, 3)",False
12340,"(195, 4)",False
14410,"(1146, 6)",False
2511,"(1174, 1)",False
821,"(112, 1)",False
5480,"(527, 3)",False
5812,"(512, 3)",False
1983,"(479, 3)",False
12736,"(1376, 1)",False
12023,"(1290, 0)",False
2413,"(778, 5)",False
11164,"(686, 4)",False
5227,"(291, 2)",False
7073,"(83, 2)",False
14057,"(291, 4)",False
5205,"(776, 1)",False
5305,"(1045, 2)",False
9569,"(844, 4)",False
7011,"(345, 6)",False
6355,"(412, 3)",False
11467,"(378, 2)",False
6824,"(1328, 0)",False
743,"(412, 5)",False
11943,"(621, 0)",False
12193,"(629, 4)",False
3302,"(53, 4)",False
13182,"(418, 5)",False
14365,"(786, 2)",False
6072,"(1027, 4)",False
13846,"(1093, 1)",False
14196,"(955, 2)",False
1515,"(51, 3)",False
9437,"(626, 5)",False
3321,"(896, 3)",False
9345,"(445, 0)",False
14057,"(984, 0)",False
9702,"(1372, 2)",False
1056,"(569, 6)",False
1449,"(1024, 1)",False
3222,"(341, 3)",False
8710,"(202, 1)",False
10837,"(89, 5)",False
9634,"(1287, 5)",False
2434,"(571, 4)",False
12319,"(481, 0)",False
2853,"(307, 0)",False
1287,"(959, 3)",False
10116,"(538, 6)",False
1884,"(1296, 5)",False
3397,"(756, 5)",False
7108,"(819, 3)",False
14474,"(1157, 0)",False
11164,"(270, 4)",False
5315,"(1421, 1)",False
14474,"(563, 0)",False
2853,"(14, 0)",False
10129,"(903, 6)",False
14079,"(312, 4)",False
8918,"(1242, 1)",False
13784,"(778, 0)",False
10725,"(725, 6)",False
3976,"(1356, 5)",False
8111,"(1221, 0)",False
639,"(379, 4)",False
8869,"(68, 6)",False
11154,"(462, 0)",False
9194,"(1402, 1)",False
12023,"(1037, 0)",False
14057,"(1372, 1)",False
11951,"(752, 6)",False
56,"(1081, 1)",False
5205,"(122, 1)",False
14057,"(210, 0)",False
9634,"(30, 2)",False
3462,"(20, 6)",False
12236,"(971, 1)",False
4126,"(918, 0)",False
1491,"(82, 4)",False
11373,"(230, 5)",False
4338,"(62, 1)",False
4912,"(216, 1)",False
9874,"(765, 2)",False
11117,"(939, 4)",False
4240,"(1381, 0)",False
8809,"(1420, 2)",False
960,"(728, 4)",False
7074,"(1327, 2)",False
9927,"(640, 6)",False
9634,"(1070, 3)",False
3321,"(1187, 2)",False
1056,"(914, 6)",False
11529,"(1094, 5)",False
9985,"(193, 3)",False
10860,"(229, 1)",False
11293,"(258, 2)",False
5299,"(223, 5)",False
3859,"(1410, 5)",False
9979,"(1395, 2)",False
49,"(85, 6)",False
1846,"(1060, 6)",False
12508,"(517, 4)",False
12811,"(55, 3)",False
12553,"(1119, 3)",False
13923,"(1097, 0)",False
4019,"(462, 3)",False
12347,"(1071, 0)",False
3668,"(1369, 4)",False
14195,"(29, 2)",False
3462,"(117, 5)",False
7108,"(188, 0)",False
12915,"(385, 2)",False
1286,"(948, 2)",False
5026,"(944, 2)",False
1515,"(1068, 5)",False
9769,"(428, 6)",False
12636,"(146, 0)",False
1983,"(323, 1)",False
12047,"(675, 3)",False
6910,"(223, 0)",False
10317,"(1210, 6)",False
3717,"(605, 6)",False
7927,"(316, 4)",False
10020,"(1250, 6)",False
12994,"(1119, 2)",False
9754,"(1147, 2)",False
4338,"(411, 5)",False
2394,"(707, 0)",False
260,"(10, 4)",False
3714,"(421, 0)",False
12674,"(909, 4)",False
10163,"(89, 3)",False
7150,"(292, 4)",False
5933,"(438, 1)",False
4912,"(1181, 0)",False
10163,"(104, 3)",False
3371,"(1023, 0)",False
9979,"(1360, 2)",False
1041,"(837, 3)",False
9562,"(1074, 1)",False
13254,"(422, 5)",False
12615,"(1359, 3)",False
9565,"(731, 3)",False
9418,"(542, 2)",False
12644,"(200, 5)",False
12736,"(1182, 0)",False
8809,"(1301, 0)",False
495,"(882, 5)",False
6032,"(646, 1)",False
52,"(893, 2)",False
13072,"(1227, 3)",False
2853,"(159, 0)",False
2853,"(1266, 1)",False
11150,"(953, 5)",False
5816,"(474, 6)",False
3321,"(1171, 1)",False
13266,"(652, 1)",False
11942,"(1239, 1)",False
2492,"(345, 3)",False
9491,"(199, 2)",False
787,"(817, 0)",False
12736,"(699, 1)",False
13481,"(1031, 6)",False
9194,"(1235, 0)",False
6811,"(205, 2)",False
4103,"(74, 3)",False
14057,"(130, 0)",False
9985,"(699, 4)",False
12603,"(129, 5)",False
1961,"(183, 6)",False
10249,"(1318, 4)",False
390,"(995, 4)",False
10078,"(1019, 2)",False
495,"(1219, 4)",False
8076,"(316, 3)",False
3462,"(1300, 5)",False
8159,"(615, 0)",False
12736,"(807, 2)",False
8978,"(1408, 2)",False
102,"(258, 6)",False
260,"(1113, 5)",False
495,"(1060, 4)",False
999,"(1140, 1)",False
495,"(223, 1)",False
12994,"(333, 1)",False
3173,"(183, 4)",False
4656,"(501, 2)",False
8769,"(262, 1)",False
9562,"(625, 1)",False
9565,"(180, 2)",False
4408,"(668, 1)",False
9014,"(674, 5)",False
8978,"(358, 2)",False
472,"(1302, 0)",False
12193,"(588, 1)",False
5173,"(289, 2)",False
1522,"(1179, 0)",False
13158,"(1178, 5)",False
12041,"(1312, 4)",False
4027,"(1298, 3)",False
2421,"(1358, 3)",False
4080,"(1124, 6)",False
13784,"(463, 2)",False
5480,"(1333, 1)",False
5026,"(1193, 2)",False
14079,"(1352, 5)",False
12628,"(1122, 4)",False
13005,"(1413, 6)",False
13968,"(436, 0)",False
5844,"(128, 5)",False
11117,"(1077, 6)",False
13005,"(1299, 5)",False
9565,"(145, 4)",False
12047,"(1383, 1)",False
8978,"(747, 1)",False
6355,"(851, 6)",False
9414,"(926, 3)",False
10860,"(1062, 0)",False
5769,"(574, 5)",False
102,"(451, 6)",False
8926,"(946, 3)",False
1961,"(709, 6)",False
13923,"(361, 4)",False
12193,"(223, 3)",False
5807,"(1353, 6)",False
14,"(716, 2)",False
5312,"(942, 0)",False
6355,"(1221, 5)",False
8782,"(424, 2)",False
999,"(1359, 5)",False
760,"(1192, 2)",False
9562,"(33, 1)",False
4912,"(217, 1)",False
2609,"(789, 1)",False
8809,"(574, 6)",False
9437,"(1133, 5)",False
3462,"(817, 4)",False
13158,"(106, 5)",False
3222,"(1129, 2)",False
4531,"(1299, 4)",False
11999,"(745, 1)",False
5352,"(415, 0)",False
13590,"(959, 2)",False
12736,"(891, 0)",False
13005,"(1053, 5)",False
1359,"(531, 5)",False
8978,"(326, 2)",False
9927,"(815, 6)",False
13723,"(439, 0)",False
12193,"(914, 5)",False
12553,"(1311, 3)",False
7480,"(1078, 4)",False
13578,"(1196, 3)",False
2924,"(1051, 3)",False
12720,"(1422, 6)",False
10193,"(311, 0)",False
7480,"(236, 3)",False
11467,"(491, 2)",False
495,"(1279, 2)",False
1287,"(442, 2)",False
12023,"(102, 0)",False
8076,"(298, 3)",False
9754,"(1326, 3)",False
14079,"(892, 6)",False
5343,"(528, 6)",False
2759,"(759, 6)",False
10348,"(1312, 3)",False
5524,"(844, 0)",False
14,"(180, 0)",False
12397,"(284, 3)",False
5769,"(68, 4)",False
11117,"(816, 4)",False
11467,"(798, 2)",False
11943,"(995, 2)",False
7074,"(1418, 1)",False
9539,"(688, 2)",False
5807,"(101, 2)",False
11524,"(1222, 1)",False
5469,"(1196, 4)",False
6452,"(10, 3)",False
1846,"(889, 5)",False
5036,"(1153, 6)",False
4337,"(1086, 1)",False
13158,"(1292, 6)",False
9192,"(1369, 6)",False
13846,"(132, 0)",False
1217,"(592, 4)",False
11311,"(696, 2)",False
7480,"(872, 5)",False
12425,"(56, 5)",False
1744,"(76, 0)",False
2853,"(700, 2)",False
11467,"(420, 1)",False
8978,"(980, 3)",False
13968,"(1343, 0)",False
495,"(566, 5)",False
495,"(481, 3)",False
3462,"(114, 5)",False
3172,"(613, 6)",False
12613,"(923, 4)",False
3680,"(389, 5)",False
9533,"(295, 1)",False
5022,"(306, 3)",False
8978,"(157, 1)",False
11532,"(1071, 5)",False
12014,"(459, 5)",False
10837,"(1144, 6)",False
12603,"(1291, 3)",False
4040,"(200, 4)",False
4240,"(1088, 2)",False
11170,"(1253, 3)",False
3321,"(1377, 5)",False
1067,"(59, 3)",False
102,"(1187, 3)",False
11524,"(66, 2)",False
3172,"(180, 5)",False
13982,"(1046, 2)",False
2394,"(967, 0)",False
118,"(934, 5)",False
9449,"(445, 6)",False
12347,"(1157, 5)",False
9437,"(902, 5)",False
5026,"(1411, 5)",False
1766,"(1354, 4)",False
6811,"(1091, 4)",False
999,"(214, 5)",False
11117,"(268, 6)",False
3414,"(1298, 6)",False
14196,"(458, 0)",False
8926,"(945, 1)",False
3608,"(1115, 4)",False
8134,"(158, 3)",False
3668,"(1350, 2)",False
3462,"(870, 5)",False
4019,"(573, 1)",False
13327,"(764, 6)",False
102,"(66, 6)",False
13327,"(783, 5)",False
11709,"(954, 0)",False
10651,"(293, 3)",False
13182,"(497, 5)",False
13762,"(75, 2)",False
3321,"(288, 6)",False
10317,"(1132, 5)",False
12943,"(992, 3)",False
12558,"(207, 1)",False
5480,"(706, 1)",False
1515,"(849, 3)",False
5769,"(586, 3)",False
7480,"(99, 3)",False
5933,"(224, 2)",False
10106,"(643, 2)",False
13783,"(393, 4)",False
3462,"(210, 4)",False
9985,"(400, 4)",False
495,"(284, 4)",False
4126,"(465, 4)",False
13846,"(878, 0)",False
11467,"(865, 2)",False
6072,"(2, 1)",False
9014,"(740, 6)",False
4240,"(448, 0)",False
3504,"(776, 6)",False
4040,"(937, 5)",False
1390,"(285, 3)",False
9376,"(469, 1)",False
7480,"(1217, 0)",False
1041,"(1003, 3)",False
821,"(840, 2)",False
1515,"(319, 3)",False
7623,"(1380, 5)",False
14079,"(915, 6)",False
10317,"(838, 4)",False
60,"(347, 0)",False
5121,"(316, 1)",False
4337,"(1350, 0)",False
7572,"(826, 2)",False
2853,"(124, 0)",False
821,"(796, 1)",False
5953,"(468, 3)",False
6032,"(781, 2)",False
3172,"(440, 4)",False
10301,"(135, 5)",False
3462,"(1338, 4)",False
2853,"(550, 0)",False
4656,"(662, 5)",False
3570,"(501, 3)",False
10317,"(666, 6)",False
9979,"(679, 4)",False
2508,"(1180, 0)",False
3241,"(410, 2)",False
7109,"(788, 2)",False
14,"(1235, 5)",False
7480,"(1198, 4)",False
14,"(432, 0)",False
5300,"(260, 4)",False
9754,"(1314, 3)",False
10806,"(1009, 4)",False
10933,"(172, 4)",False
7108,"(375, 1)",False
2853,"(235, 2)",False
13784,"(194, 0)",False
2960,"(681, 1)",False
495,"(161, 4)",False
3717,"(967, 3)",False
6426,"(1016, 0)",False
10249,"(1373, 4)",False
3462,"(1250, 4)",False
5469,"(1005, 4)",False
13688,"(973, 5)",False
5009,"(178, 5)",False
4631,"(974, 0)",False
3570,"(1018, 4)",False
10317,"(228, 6)",False
3982,"(1284, 6)",False
13158,"(593, 6)",False
4,"(1263, 6)",False
6317,"(870, 4)",False
3608,"(567, 3)",False
12636,"(1238, 3)",False
10129,"(205, 6)",False
118,"(1143, 5)",False
12430,"(142, 6)",False
8415,"(3, 1)",False
9979,"(1353, 3)",False
3717,"(1043, 6)",False
49,"(1019, 5)",False
12994,"(1019, 1)",False
8926,"(849, 2)",False
12603,"(793, 5)",False
5009,"(738, 4)",False
4337,"(1343, 2)",False
13989,"(555, 0)",False
8978,"(673, 3)",False
12999,"(320, 0)",False
11117,"(953, 4)",False
3859,"(137, 3)",False
4103,"(286, 2)",False
3457,"(183, 3)",False
743,"(1097, 4)",False
5769,"(621, 4)",False
5447,"(281, 5)",False
11467,"(586, 2)",False
9562,"(1361, 0)",False
13783,"(555, 4)",False
6355,"(853, 4)",False
14079,"(972, 6)",False
5769,"(852, 3)",False
4724,"(739, 1)",False
12107,"(143, 3)",False
195,"(285, 1)",False
10106,"(798, 3)",False
1854,"(1097, 1)",False
401,"(1402, 6)",False
3397,"(895, 4)",False
1041,"(1051, 4)",False
5315,"(736, 3)",False
9328,"(868, 4)",False
3169,"(707, 4)",False
14,"(1206, 0)",False
13079,"(744, 3)",False
9509,"(993, 0)",False
13182,"(673, 6)",False
9985,"(854, 2)",False
12094,"(1003, 4)",False
11170,"(1323, 4)",False
8918,"(883, 3)",False
12047,"(1426, 4)",False
12565,"(653, 3)",False
9634,"(33, 2)",False
12047,"(5, 6)",False
13311,"(1109, 4)",False
13923,"(629, 5)",False
6452,"(1149, 3)",False
11117,"(191, 4)",False
3462,"(620, 5)",False
4126,"(1361, 2)",False
3462,"(659, 4)",False
9328,"(134, 4)",False
6568,"(1354, 5)",False
2960,"(547, 3)",False
10476,"(1117, 4)",False
260,"(334, 3)",False
14079,"(1421, 4)",False
5036,"(404, 4)",False
12259,"(88, 5)",False
11644,"(327, 4)",False
11943,"(211, 2)",False
1846,"(976, 6)",False
760,"(521, 4)",False
14478,"(1080, 3)",False
1504,"(213, 5)",False
12152,"(515, 5)",False
13982,"(391, 1)",False
1075,"(1333, 4)",False
9402,"(608, 5)",False
14409,"(501, 1)",False
12178,"(1273, 6)",False
10784,"(355, 6)",False
6729,"(163, 4)",False
13360,"(1261, 2)",False
6121,"(10, 6)",False
4834,"(482, 0)",False
5214,"(492, 6)",False
11516,"(656, 2)",False
3462,"(505, 5)",False
11532,"(1314, 4)",False
13340,"(341, 0)",False
12280,"(1228, 3)",False
14165,"(387, 2)",False
12214,"(561, 3)",False
4855,"(233, 3)",False
6938,"(321, 2)",False
3462,"(72, 5)",False
9030,"(23, 6)",False
4007,"(300, 3)",False
9444,"(692, 0)",False
4500,"(380, 0)",False
5337,"(1236, 4)",False
9353,"(304, 2)",False
10908,"(1242, 6)",False
4949,"(55, 6)",False
9754,"(510, 5)",False
12107,"(431, 2)",False
12833,"(434, 4)",False
6288,"(1102, 6)",False
3882,"(925, 1)",False
11889,"(775, 6)",False
9258,"(761, 2)",False
13990,"(1079, 3)",False
10711,"(1185, 0)",False
11201,"(1246, 2)",False
6938,"(1084, 2)",False
10997,"(49, 0)",False
10274,"(259, 0)",False
13284,"(1106, 4)",False
8245,"(831, 6)",False
8221,"(944, 0)",False
5051,"(1262, 6)",False
3680,"(3, 6)",False
93,"(1101, 4)",False
104,"(178, 0)",False
11327,"(724, 3)",False
1056,"(239, 6)",False
1075,"(392, 6)",False
4103,"(545, 5)",False
11879,"(982, 2)",False
5723,"(863, 6)",False
13537,"(946, 0)",False
9341,"(319, 5)",False
11931,"(68, 1)",False
14198,"(361, 2)",False
9001,"(51, 0)",False
4699,"(338, 6)",False
13284,"(94, 3)",False
93,"(836, 5)",False
12060,"(1040, 5)",False
1752,"(1338, 0)",False
12545,"(459, 6)",False
14374,"(678, 3)",False
13768,"(1244, 1)",False
11262,"(110, 4)",False
14131,"(1235, 3)",False
1196,"(1079, 6)",False
4077,"(556, 6)",False
11563,"(271, 6)",False
8809,"(663, 3)",False
1497,"(648, 2)",False
9635,"(799, 3)",False
10271,"(135, 2)",False
1310,"(765, 5)",False
2442,"(652, 3)",False
4829,"(1277, 2)",False
7322,"(83, 4)",False
1953,"(958, 5)",False
3272,"(889, 6)",False
9432,"(905, 3)",False
9007,"(1245, 6)",False
13867,"(195, 2)",False
3434,"(144, 5)",False
4808,"(85, 4)",False
9524,"(327, 1)",False
9710,"(440, 5)",False
14187,"(1213, 2)",False
11117,"(903, 2)",False
4235,"(761, 0)",False
339,"(156, 1)",False
255,"(652, 6)",False
228,"(201, 2)",False
3603,"(597, 5)",False
12109,"(475, 5)",False
7328,"(1319, 2)",False
9222,"(837, 5)",False
860,"(284, 1)",False
3259,"(645, 6)",False
10649,"(1164, 2)",False
13489,"(1200, 1)",False
11201,"(123, 1)",False
7642,"(509, 2)",False
312,"(1093, 2)",False
9034,"(506, 4)",False
1875,"(714, 1)",False
13009,"(444, 2)",False
6938,"(771, 6)",False
9007,"(191, 6)",False
7123,"(169, 4)",False
3457,"(530, 5)",False
5572,"(1428, 3)",False
4912,"(90, 1)",False
1497,"(294, 3)",False
13392,"(676, 5)",False
9165,"(662, 2)",False
6532,"(812, 0)",False
2073,"(667, 5)",False
12172,"(474, 2)",False
3976,"(625, 6)",False
999,"(157, 5)",False
2851,"(938, 4)",False
10409,"(1233, 3)",False
1774,"(992, 4)",False
255,"(1410, 3)",False
12813,"(823, 6)",False
9425,"(60, 1)",False
7625,"(504, 5)",False
8173,"(200, 2)",False
14356,"(1186, 6)",False
6705,"(734, 0)",False
4057,"(1020, 4)",False
9616,"(201, 4)",False
6534,"(597, 2)",False
13288,"(1068, 3)",False
556,"(675, 4)",False
1341,"(582, 6)",False
12229,"(406, 1)",False
8029,"(310, 4)",False
2394,"(1351, 0)",False
6032,"(956, 0)",False
8804,"(596, 1)",False
12935,"(528, 5)",False
12904,"(266, 4)",False
12904,"(1103, 5)",False
13360,"(1057, 1)",False
12239,"(440, 3)",False
1094,"(850, 3)",False
9524,"(1235, 1)",False
1425,"(735, 3)",False
12,"(942, 3)",False
11362,"(667, 0)",False
13284,"(843, 4)",False
12636,"(498, 0)",False
8973,"(1175, 0)",False
821,"(580, 4)",False
12214,"(96, 2)",False
13956,"(588, 4)",False
10971,"(480, 4)",False
13803,"(871, 2)",False
9980,"(1042, 0)",False
1075,"(1091, 5)",False
10271,"(1001, 3)",False
10651,"(350, 2)",False
13786,"(336, 3)",False
11201,"(730, 2)",False
6608,"(568, 4)",False
4126,"(1153, 5)",False
9979,"(314, 5)",False
13591,"(92, 4)",False
2730,"(1206, 4)",False
6032,"(598, 3)",False
11136,"(799, 4)",False
4644,"(1374, 4)",False
8816,"(1011, 5)",False
5119,"(784, 5)",False
2738,"(104, 0)",False
104,"(393, 0)",False
11363,"(834, 3)",False
5537,"(1098, 2)",False
10317,"(712, 5)",False
9574,"(119, 6)",False
5287,"(388, 6)",False
9766,"(97, 2)",False
10257,"(373, 4)",False
1390,"(462, 4)",False
13372,"(1244, 3)",False
10271,"(1256, 4)",False
260,"(60, 2)",False
13982,"(587, 1)",False
8587,"(950, 2)",False
591,"(117, 2)",False
9199,"(948, 3)",False
9575,"(1082, 2)",False
5537,"(1139, 1)",False
12959,"(544, 3)",False
4349,"(830, 4)",False
13284,"(488, 3)",False
11436,"(234, 3)",False
1608,"(1063, 3)",False
6725,"(673, 0)",False
1884,"(985, 4)",False
13708,"(709, 3)",False
9345,"(218, 1)",False
12357,"(63, 6)",False
339,"(552, 0)",False
1094,"(1042, 2)",False
4166,"(286, 1)",False
7108,"(1017, 2)",False
9007,"(1257, 6)",False
1884,"(458, 4)",False
9731,"(618, 1)",False
5087,"(824, 0)",False
10654,"(464, 0)",False
6121,"(1241, 0)",False
13451,"(22, 5)",False
4219,"(243, 5)",False
12001,"(687, 5)",False
13284,"(803, 2)",False
9007,"(58, 6)",False
11951,"(636, 6)",False
3426,"(1273, 1)",False
8956,"(862, 0)",False
11176,"(1368, 5)",False
659,"(114, 4)",False
12292,"(314, 3)",False
5159,"(570, 6)",False
8052,"(567, 0)",False
5352,"(1115, 1)",False
12214,"(1276, 4)",False
11082,"(971, 4)",False
3414,"(45, 5)",False
11726,"(79, 6)",False
9468,"(443, 0)",False
12459,"(1367, 3)",False
3870,"(201, 5)",False
5009,"(834, 5)",False
10061,"(457, 6)",False
2073,"(1320, 4)",False
9437,"(427, 4)",False
9451,"(1351, 6)",False
8018,"(977, 4)",False
13819,"(131, 5)",False
3177,"(54, 1)",False
2853,"(456, 2)",False
11843,"(1223, 1)",False
6131,"(842, 2)",False
12154,"(1302, 1)",False
9538,"(139, 2)",False
10068,"(25, 6)",False
4255,"(381, 1)",False
3462,"(244, 3)",False
13900,"(775, 2)",False
12007,"(1, 4)",False
13826,"(35, 0)",False
999,"(838, 5)",False
9930,"(43, 3)",False
9046,"(211, 6)",False
3800,"(978, 5)",False
8573,"(1058, 5)",False
11310,"(878, 6)",False
10648,"(1406, 0)",False
10806,"(301, 0)",False
12001,"(96, 4)",False
2179,"(740, 2)",False
11429,"(1354, 3)",False
7773,"(1082, 3)",False
13284,"(849, 4)",False
8504,"(1330, 3)",False
3859,"(861, 5)",False
12107,"(463, 1)",False
5677,"(716, 0)",False
10656,"(1138, 0)",False
7330,"(488, 5)",False
9779,"(301, 1)",False
1196,"(796, 3)",False
10094,"(147, 4)",False
7480,"(787, 3)",False
10258,"(873, 6)",False
