"key","discussion_id","agree-disagree","agreement","agreement_unsure","attack","attack_unsure","defeater-undercutter","defeater-undercutter_unsure","fact-feeling","fact-feeling_unsure","negotiate-attack","negotiate-attack_unsure","nicenasty","nicenasty_unsure","personal-audience","personal-audience_unsure","questioning-asserting","questioning-asserting_unsure","sarcasm","sarcasm_unsure"
"(108, 2)",9875,0.833333333333,-1.6,0.2,-2.6,0.0,5.0,0.0,-1.0,0.0,5.0,0.0,-1.6,0.0,-5.0,0.0,-5.0,0.0,0.4,0.0
"(1194, 5)",11221,0.833333333333,-2.75,0.0,-3.0,0.0,-4.0,0.0,-0.5,0.0,5.0,0.0,-1.0,0.0,-4.0,0.0,-4.0,0.0,0.0,0.25
"(330, 4)",3811,0.4,0.5,0.166666666667,2.33333333333,0.166666666667,5.0,0.0,2.33333333333,0.166666666667,-5.0,0.0,2.33333333333,0.166666666667,3.0,0.0,5.0,0.0,0.0,0.166666666667
"(259, 0)",10274,0.833333333333,-2.16666666667,0.0,2.33333333333,0.0,-1.0,0.0,3.83333333333,0.0,-4.0,0.0,1.83333333333,0.0,1.0,0.0,2.0,0.0,0.166666666667,0.0
"(762, 3)",41,0.6,-3.5,0.166666666667,-2.66666666667,0.166666666667,0.0,0.0,-0.333333333333,0.166666666667,-2.0,0.0,-2.16666666667,0.166666666667,-2.5,0.0,1.0,0.5,0.2,0.166666666667
"(691, 5)",1312,0.25,-0.6,0.2,1.6,0.2,2.0,0.0,1.6,0.2,-1.33333333333,0.0,2.6,0.2,0.333333333333,0.0,1.0,0.0,0.0,0.2
"(913, 3)",760,0.4,-0.833333333333,0.333333333333,0.833333333333,0.333333333333,-2.66666666667,0.0,0.0,0.333333333333,-2.33333333333,0.0,1.16666666667,0.5,1.0,0.0,4.0,0.0,0.0,0.5
"(74, 1)",5953,0.8,-0.333333333333,0.333333333333,0.833333333333,0.166666666667,2.0,0.0,0.166666666667,0.166666666667,3.0,0.0,0.666666666667,0.166666666667,-3.0,0.0,1.0,0.0,0.2,0.166666666667
"(1345, 0)",6032,0.0,-3.0,0.0,-1.66666666667,0.166666666667,-0.285714285714,0.0,-0.666666666667,0.0,-0.142857142857,0.0,-1.33333333333,0.0,-3.28571428571,0.0,0.428571428571,0.0,0.333333333333,0.0
"(481, 1)",11467,0.0,1.2,0.2,-1.8,0.4,-3.0,0.0,1.2,0.2,-2.4,0.0,-1.2,0.4,-1.0,0.0,1.2,0.0,0.25,0.2
"(1267, 1)",7773,0.4,-0.5,0.166666666667,1.0,0.166666666667,-0.333333333333,0.0,0.333333333333,0.333333333333,-2.33333333333,0.0,1.33333333333,0.166666666667,-2.33333333333,0.0,3.0,0.0,0.4,0.166666666667
"(657, 6)",7118,0.333333333333,-1.85714285714,0.0,1.28571428571,0.142857142857,1.75,0.0,-0.857142857143,0.0,1.0,0.0,-0.142857142857,0.142857142857,-3.25,0.0,-1.75,0.0,0.142857142857,0.0
"(127, 4)",14079,0.333333333333,-3.0,0.0,-1.4,0.0,0.0,0.0,-0.6,0.0,-3.5,0.0,-1.4,0.0,2.0,0.0,1.75,0.0,0.0,0.0
"(40, 0)",8375,0.833333333333,1.33333333333,0.5,2.16666666667,0.0,-3.0,0.0,0.5,0.0,-3.0,0.0,2.66666666667,0.0,3.0,0.0,2.0,0.0,0.166666666667,0.0
"(225, 4)",8206,0.428571428571,0.6,0.6,1.4,0.2,2.75,0.25,0.2,0.2,-0.5,0.25,1.8,0.0,1.75,0.25,1.25,0.25,0.0,0.0
"(1327, 1)",11362,0.285714285714,-2.5,0.0,-0.333333333333,0.0,2.6,0.0,0.666666666667,0.0,-0.8,0.0,0.0,0.0,-2.2,0.0,1.8,0.0,0.333333333333,0.0
"(463, 6)",13481,0.0,-0.5,0.166666666667,1.5,0.166666666667,-0.2,0.0,-1.16666666667,0.166666666667,-3.2,0.0,1.66666666667,0.166666666667,0.2,0.0,1.4,0.0,0.0,0.333333333333
"(895, 3)",8781,0.833333333333,-0.8,0.6,1.4,0.4,0.0,1.0,-0.2,0.8,0.0,1.0,1.2,0.4,0.0,1.0,0.0,1.0,0.0,0.6
"(808, 5)",3462,0.0,-3.8,0.0,-1.2,0.0,-1.33333333333,0.0,-1.0,0.0,0.666666666667,0.0,-0.8,0.0,-1.0,0.0,-0.333333333333,0.0,0.2,0.0
"(93, 5)",3414,0.571428571429,-0.4,0.2,-0.2,0.2,-1.0,0.0,0.4,0.2,-3.66666666667,0.0,0.2,0.2,0.0,0.0,0.333333333333,0.0,0.0,0.4
"(22, 3)",13982,0.6,-1.5,0.166666666667,1.66666666667,0.0,-1.5,0.5,-0.833333333333,0.0,1.0,0.5,2.0,0.0,-2.0,0.5,0.5,0.5,0.0,0.333333333333
"(1293, 2)",11436,0.571428571429,-0.333333333333,0.666666666667,-1.33333333333,0.666666666667,2.0,0.0,-0.666666666667,0.666666666667,1.33333333333,0.0,-1.33333333333,0.666666666667,-1.66666666667,0.0,0.666666666667,0.0,0.0,0.666666666667
"(429, 3)",12259,1.0,0.666666666667,0.5,2.0,0.0,"","",2.33333333333,0.0,"","",1.83333333333,0.166666666667,"","","","",0.0,0.0
"(676, 4)",10301,0.5,-1.33333333333,0.0,-1.0,0.0,0.666666666667,0.0,-0.666666666667,0.0,2.0,0.0,0.333333333333,0.0,-3.0,0.0,1.66666666667,0.0,0.4,0.166666666667
"(861, 0)",10654,0.166666666667,-2.6,0.2,0.6,0.2,-0.8,0.0,1.4,0.2,0.6,0.0,0.4,0.2,-1.0,0.0,-1.0,0.0,0.25,0.2
"(790, 4)",12943,0.4,-2.66666666667,0.0,-0.5,0.0,-3.0,0.0,-1.83333333333,0.0,-1.33333333333,0.0,0.5,0.0,-1.66666666667,0.0,0.333333333333,0.0,0.0,0.0
"(1203, 4)",5953,1.0,2.14285714286,0.142857142857,2.42857142857,0.142857142857,"","",0.285714285714,0.0,"","",2.42857142857,0.0,"","","","",0.142857142857,0.0
"(244, 6)",9666,0.6,-1.0,0.6,1.4,0.2,0.5,0.5,-0.6,0.2,-3.5,0.0,2.2,0.2,1.5,0.0,3.0,0.0,0.25,0.2
"(1288, 6)",7933,0.4,-2.6,0.0,1.2,0.0,-1.66666666667,0.333333333333,-1.6,0.0,1.0,0.333333333333,0.8,0.2,-2.0,0.333333333333,-1.33333333333,0.333333333333,0.25,0.2
"(1176, 5)",9021,0.6,-1.0,0.142857142857,-0.285714285714,0.142857142857,0.5,0.0,-0.857142857143,0.142857142857,1.5,0.0,0.857142857143,0.142857142857,4.0,0.0,4.0,0.0,0.6,0.285714285714
"(827, 1)",10654,0.5,-2.6,0.2,-2.2,0.4,0.0,0.0,1.0,0.2,2.66666666667,0.333333333333,-1.4,0.2,-3.0,0.0,0.333333333333,0.0,0.25,0.2
"(1012, 3)",12736,1.0,-0.25,0.0,-0.5,0.0,"","",-1.25,0.0,"","",0.5,0.0,"","","","",0.25,0.0
"(1074, 2)",3222,0.6,-3.0,0.0,-1.0,0.0,-3.5,0.0,-1.2,0.0,-0.5,0.0,-0.4,0.0,-2.0,0.5,1.5,0.5,0.4,0.0
"(210, 5)",7933,0.333333333333,-3.4,0.2,-0.4,0.2,0.75,0.0,-2.8,0.2,0.25,0.0,-1.2,0.2,-1.75,0.0,-0.5,0.0,0.75,0.2
"(139, 3)",495,0.8,1.66666666667,0.333333333333,3.16666666667,0.166666666667,-2.0,0.0,2.33333333333,0.166666666667,1.0,0.0,3.33333333333,0.166666666667,5.0,0.0,-3.0,0.0,0.0,0.166666666667
"(1410, 0)",1705,0.8,-2.14285714286,0.142857142857,0.142857142857,0.0,-3.0,0.0,-1.71428571429,0.0,-2.0,0.0,0.142857142857,0.0,4.0,0.0,4.0,0.0,0.0,0.142857142857
"(571, 4)",2434,0.857142857143,0.2,0.4,-1.0,0.2,-5.0,0.0,0.4,0.4,4.0,0.0,-0.6,0.2,-5.0,0.0,-5.0,0.0,0.0,0.2
"(793, 2)",9565,0.2,-3.0,0.2,-1.6,0.2,0.0,0.0,-2.8,0.2,3.0,0.0,-1.6,0.2,-2.75,0.0,1.5,0.0,0.0,0.2
"(907, 6)",11164,1.0,0.0,1.0,1.0,0.666666666667,"","",0.166666666667,0.833333333333,"","",1.16666666667,0.666666666667,"","","","",0.0,0.666666666667
"(361, 0)",4724,1.0,0.166666666667,0.5,1.33333333333,0.166666666667,"","",0.666666666667,0.166666666667,"","",1.5,0.333333333333,"","","","",0.0,0.333333333333
"(537, 5)",13932,0.2,-3.2,0.2,-2.8,0.2,-1.0,0.0,-2.4,0.2,0.5,0.0,-2.0,0.2,1.5,0.0,-0.5,0.0,0.5,0.2
"(1163, 3)",11502,0.2,-3.4,0.0,1.8,0.0,0.0,0.0,1.2,0.0,-3.25,0.0,2.0,0.0,-2.0,0.0,2.0,0.0,0.0,0.0
"(944, 1)",2853,0.4,-1.0,0.333333333333,0.333333333333,0.166666666667,0.0,0.0,3.33333333333,0.166666666667,-0.666666666667,0.0,1.83333333333,0.166666666667,-0.333333333333,0.0,0.333333333333,0.0,0.0,0.166666666667
"(1207, 0)",2394,0.285714285714,-3.71428571429,0.0,1.14285714286,0.0,-1.4,0.0,2.0,0.0,-0.4,0.0,0.571428571429,0.0,-0.6,0.0,-0.4,0.0,0.0,0.142857142857
"(343, 1)",7219,0.833333333333,-1.6,0.0,1.6,0.0,-3.0,0.0,0.2,0.0,-4.0,0.0,1.6,0.0,-4.0,0.0,4.0,0.0,0.2,0.0
"(1429, 6)",12094,1.0,2.14285714286,0.428571428571,3.71428571429,0.0,"","",2.57142857143,0.142857142857,"","",4.14285714286,0.0,"","","","",0.0,0.0
"(256, 3)",13784,0.333333333333,-2.2,0.0,0.2,0.0,-0.5,0.0,1.4,0.0,-0.5,0.0,1.0,0.0,-1.25,0.0,-4.5,0.0,0.2,0.0
"(590, 2)",12736,0.833333333333,-1.2,0.2,1.0,0.2,-3.0,0.0,0.8,0.2,-3.0,0.0,1.6,0.2,-4.0,0.0,-4.0,0.0,0.0,0.4
"(519, 2)",5043,0.4,-2.0,0.0,-2.8,0.2,1.66666666667,0.0,-0.2,0.2,2.0,0.0,-1.8,0.2,-1.0,0.0,2.0,0.0,0.5,0.2
"(688, 6)",12694,0.833333333333,1.4,0.2,3.2,0.0,-2.0,0.0,-4.0,0.0,-1.0,0.0,3.6,0.0,3.0,0.0,-2.0,0.0,0.0,0.2
"(997, 4)",576,0.166666666667,-2.2,0.2,1.4,0.2,0.0,0.0,0.6,0.2,-3.0,0.0,0.6,0.2,-1.8,0.0,-1.6,0.0,0.5,0.2
"(926, 0)",4819,0.4,-3.6,0.0,-0.8,0.0,-0.333333333333,0.0,-0.8,0.2,2.66666666667,0.0,-1.0,0.0,-2.0,0.0,-0.666666666667,0.0,0.75,0.2
"(1173, 1)",472,0.2,-2.28571428571,0.0,0.571428571429,0.428571428571,-0.25,0.0,4.0,0.0,-2.0,0.0,1.57142857143,0.285714285714,0.25,0.0,2.75,0.0,0.0,0.0
"(309, 2)",5620,0.2,-2.0,0.0,-5.0,0.0,-1.0,0.0,-4.0,0.0,-0.75,0.0,-5.0,0.0,-0.25,0.0,2.75,0.0,1.0,0.0
"(494, 6)",9613,0.333333333333,-3.16666666667,0.166666666667,-2.0,0.166666666667,-4.0,0.0,1.0,0.166666666667,0.25,0.0,-2.5,0.166666666667,-1.25,0.0,1.0,0.0,0.0,0.166666666667
"(556, 5)",12193,1.0,1.16666666667,0.166666666667,1.83333333333,0.166666666667,"","",1.66666666667,0.166666666667,"","",1.5,0.166666666667,"","","","",0.0,0.5
"(670, 5)",260,0.5,-0.6,0.4,0.8,0.2,-1.5,0.0,0.6,0.4,0.0,0.0,0.8,0.2,-1.5,0.0,-1.5,0.0,0.0,0.6
"(1230, 4)",3338,0.6,-1.6,0.2,2.2,0.0,2.0,0.0,0.8,0.0,-2.5,0.0,2.4,0.0,0.5,0.0,-1.0,0.0,0.0,0.0
"(1210, 6)",10317,0.4,0.2,0.4,0.0,0.4,-4.66666666667,0.0,0.4,0.6,4.33333333333,0.0,0.4,0.4,-4.0,0.0,4.0,0.0,0.666666666667,0.4
"(1324, 2)",6688,0.571428571429,-1.8,0.2,2.2,0.0,2.0,0.0,1.8,0.0,-2.0,0.333333333333,2.2,0.0,1.66666666667,0.0,4.33333333333,0.0,0.0,0.0
"(460, 1)",13825,0.6,-1.2,0.2,2.8,0.0,3.0,0.0,-1.2,0.0,-2.5,0.0,2.6,0.0,4.5,0.0,-0.5,0.0,0.25,0.2
"(522, 4)",1875,0.0,-3.5,0.0,-3.16666666667,0.0,-1.33333333333,0.0,-3.16666666667,0.0,1.83333333333,0.0,-2.0,0.0,-3.16666666667,0.0,2.33333333333,0.166666666667,0.166666666667,0.0
"(707, 0)",2394,1.0,1.5,0.25,4.0,0.0,"","",0.25,0.25,"","",3.5,0.0,"","","","",0.0,0.0
"(1096, 3)",8587,0.5,-2.8,0.0,0.2,0.0,-3.33333333333,0.0,1.6,0.0,0.0,0.0,1.6,0.0,-0.666666666667,0.0,0.333333333333,0.0,0.0,0.0
"(90, 2)",1427,1.0,3.16666666667,0.166666666667,2.83333333333,0.166666666667,"","",0.0,0.333333333333,"","",3.16666666667,0.166666666667,"","","","",0.0,0.166666666667
"(19, 2)",12132,0.333333333333,-1.83333333333,0.166666666667,0.833333333333,0.166666666667,-3.25,0.0,2.5,0.166666666667,-3.5,0.0,1.33333333333,0.166666666667,0.25,0.25,0.5,0.0,0.0,0.166666666667
"(1361, 3)",3696,0.2,-2.0,0.166666666667,1.16666666667,0.166666666667,-0.5,0.0,2.0,0.166666666667,0.75,0.0,1.5,0.166666666667,-0.5,0.0,0.0,0.0,0.0,0.166666666667
"(1290, 1)",13245,0.8,-0.4,0.8,2.6,0.2,-2.0,0.0,2.8,0.4,0.0,1.0,2.4,0.2,-4.0,0.0,-5.0,0.0,0.0,0.2
"(426, 0)",5061,0.166666666667,-2.6,0.0,-1.6,0.0,0.0,0.0,-1.4,0.0,2.8,0.0,-0.6,0.0,2.2,0.0,2.4,0.0,0.0,0.0
"(1208, 1)",13825,0.166666666667,-3.8,0.2,1.4,0.4,-2.6,0.0,2.8,0.2,-1.8,0.0,1.6,0.2,-2.0,0.0,3.8,0.0,0.0,0.2
"(673, 1)",11999,0.333333333333,-0.142857142857,0.0,0.428571428571,0.285714285714,-0.5,0.0,0.285714285714,0.0,-0.25,0.0,0.857142857143,0.142857142857,-2.25,0.0,-2.25,0.0,0.0,0.142857142857
"(1105, 6)",4656,0.5,0.333333333333,0.5,1.66666666667,0.166666666667,-2.33333333333,0.333333333333,0.0,0.333333333333,1.33333333333,0.333333333333,2.0,0.166666666667,-4.0,0.0,1.33333333333,0.333333333333,0.0,0.5
"(1343, 4)",5270,1.0,3.42857142857,0.0,2.28571428571,0.0,"","",-1.28571428571,0.0,"","",1.42857142857,0.142857142857,"","","","",0.166666666667,0.142857142857
"(479, 5)",3321,0.666666666667,-1.4,0.2,2.8,0.0,-3.5,0.0,1.6,0.0,-1.0,0.0,2.6,0.0,3.5,0.0,2.0,0.0,0.0,0.0
"(655, 6)",11201,0.6,-2.33333333333,0.166666666667,-3.16666666667,0.166666666667,-4.5,0.0,-3.66666666667,0.166666666667,0.0,0.0,-3.16666666667,0.166666666667,-0.5,0.0,-0.5,0.0,0.4,0.166666666667
"(824, 2)",5121,0.666666666667,0.8,0.2,2.2,0.0,2.5,0.0,1.0,0.0,-0.5,0.0,1.8,0.2,-1.5,0.0,2.5,0.0,0.0,0.0
"(1087, 3)",11648,0.25,-1.0,0.0,2.2,0.0,0.333333333333,0.0,-0.4,0.0,0.333333333333,0.0,2.0,0.2,1.33333333333,0.0,3.0,0.0,0.0,0.2
"(223, 0)",6910,0.6,-1.0,0.2,0.0,0.2,0.5,0.5,0.8,0.0,1.5,0.5,1.4,0.0,-1.5,0.0,1.5,0.0,0.2,0.0
"(1309, 5)",12152,1.0,2.4,0.0,1.8,0.0,"","",-0.2,0.0,"","",1.2,0.0,"","","","",0.2,0.0
"(136, 4)",3570,0.333333333333,-1.4,0.2,0.4,0.2,1.5,0.25,0.6,0.2,-1.0,0.25,0.2,0.2,0.5,0.25,-2.25,0.25,0.0,0.2
"(445, 6)",9449,0.4,-1.0,0.2,1.8,0.2,-4.0,0.0,1.2,0.2,-3.0,0.0,1.2,0.2,-0.333333333333,0.0,1.66666666667,0.0,0.0,0.2
"(877, 3)",10061,0.833333333333,0.5,0.166666666667,0.833333333333,0.0,-2.0,0.0,0.0,0.0,3.0,0.0,1.16666666667,0.0,-4.0,0.0,4.0,0.0,0.0,0.166666666667
"(806, 1)",14515,1.0,2.2,0.0,2.2,0.2,"","",-1.6,0.4,"","",1.6,0.2,"","","","",0.0,0.0
"(1124, 4)",6070,0.833333333333,-1.6,0.0,3.0,0.0,-4.0,0.0,0.6,0.0,-4.0,0.0,2.4,0.0,2.0,0.0,-3.0,0.0,0.0,0.0
"(1053, 0)",1037,0.2,-3.2,0.2,-0.4,0.2,-3.25,0.0,0.2,0.2,1.25,0.0,-0.2,0.2,-2.5,0.0,1.5,0.0,0.5,0.2
"(189, 1)",3827,1.0,1.0,0.0,0.2,0.2,"","",-1.2,0.4,"","",0.6,0.0,"","","","",0.25,0.2
"(772, 0)",10445,0.666666666667,-1.6,0.0,-0.2,0.0,-2.5,0.0,0.4,0.0,-2.5,0.0,0.8,0.2,-2.5,0.0,3.5,0.0,0.0,0.0
"(226, 6)",6533,0.0,-3.8,0.0,-2.0,0.0,0.2,0.2,-2.8,0.0,1.6,0.0,-2.0,0.0,-1.4,0.0,-1.6,0.0,0.75,0.2
"(1204, 3)",10284,0.8,-0.166666666667,0.166666666667,0.0,0.333333333333,0.0,1.0,-0.166666666667,0.333333333333,-5.0,0.0,-0.166666666667,0.5,4.0,1.0,4.0,0.0,0.25,0.333333333333
"(340, 2)",8978,0.666666666667,-1.16666666667,0.333333333333,0.0,0.166666666667,1.0,0.5,-1.16666666667,0.166666666667,1.0,0.5,0.833333333333,0.166666666667,1.5,0.5,-2.0,0.5,0.4,0.166666666667
"(1426, 5)",11117,0.5,-3.0,0.0,-1.14285714286,0.0,0.666666666667,0.0,-0.142857142857,0.0,-1.66666666667,0.0,-1.71428571429,0.0,-3.66666666667,0.0,2.0,0.0,0.142857142857,0.0
"(587, 3)",4531,0.2,-2.33333333333,0.0,-0.5,0.0,0.0,0.0,0.166666666667,0.0,-2.25,0.0,0.166666666667,0.0,-1.75,0.0,-0.75,0.0,0.166666666667,0.0
"(994, 3)",13631,1.0,1.8,0.0,2.0,0.0,"","",1.6,0.0,"","",1.2,0.2,"","","","",0.0,0.2
"(923, 5)",11532,0.166666666667,-2.6,0.0,-1.2,0.0,-2.6,0.0,-1.2,0.0,0.0,0.0,-0.6,0.0,-1.4,0.0,1.0,0.0,0.0,0.0
"(1241, 2)",4332,0.833333333333,-2.28571428571,0.142857142857,1.0,0.142857142857,2.0,0.0,-0.142857142857,0.142857142857,-2.0,0.0,1.57142857143,0.0,-3.0,0.0,1.0,0.0,0.142857142857,0.0
"(377, 3)",1766,0.4,-1.33333333333,0.0,0.666666666667,0.0,-0.333333333333,0.0,-0.333333333333,0.0,0.666666666667,0.0,0.666666666667,0.0,-3.0,0.0,-4.66666666667,0.0,0.0,0.166666666667
"(306, 1)",12107,0.4,-3.2,0.0,1.8,0.0,-0.666666666667,0.0,2.0,0.0,0.666666666667,0.0,2.0,0.0,-2.0,0.0,-0.666666666667,0.0,0.0,0.0
"(553, 0)",6532,1.0,-0.833333333333,0.166666666667,2.16666666667,0.166666666667,"","",-0.5,0.166666666667,"","",2.33333333333,0.166666666667,"","","","",0.0,0.166666666667
"(1078, 6)",9927,0.4,-1.0,0.2,-0.6,0.0,-0.333333333333,0.333333333333,-2.4,0.0,3.0,0.0,-0.8,0.0,-3.33333333333,0.0,1.0,0.666666666667,0.2,0.0
"(121, 6)",102,0.666666666667,-3.0,0.2,2.2,0.2,-4.5,0.0,2.6,0.2,-1.5,0.0,1.6,0.0,-2.5,0.0,-2.5,0.0,0.0,0.2
"(359, 4)",4057,0.833333333333,-0.6,0.0,1.8,0.0,5.0,0.0,0.8,0.0,-5.0,0.0,1.2,0.0,-4.0,0.0,5.0,0.0,0.0,0.0
"(272, 0)",8032,0.285714285714,-2.0,0.166666666667,0.333333333333,0.333333333333,1.0,0.0,0.333333333333,0.166666666667,-0.2,0.2,0.666666666667,0.333333333333,0.0,0.0,-2.4,0.0,0.0,0.333333333333
"(457, 4)",8405,0.666666666667,1.0,0.333333333333,1.0,0.166666666667,-2.0,0.0,-1.33333333333,0.166666666667,-0.5,0.0,1.5,0.166666666667,-3.5,0.0,3.5,0.0,0.0,0.333333333333
"(535, 1)",4027,0.6,-2.0,0.2,-0.6,0.2,2.5,0.0,-0.6,0.2,2.5,0.0,-0.4,0.2,0.0,0.0,0.0,0.0,0.25,0.2
"(704, 3)",107,0.2,-2.5,0.0,1.5,0.0,1.25,0.25,2.0,0.0,-0.75,0.5,2.0,0.0,-2.75,0.0,-4.0,0.0,0.0,0.0
"(103, 3)",6032,0.166666666667,-3.16666666667,0.166666666667,2.16666666667,0.0,-1.0,0.0,-1.16666666667,0.0,-2.2,0.0,2.16666666667,0.0,-0.4,0.0,2.0,0.0,0.0,0.166666666667
"(1189, 4)",135,0.8,0.0,1.0,2.16666666667,0.166666666667,0.0,1.0,0.666666666667,0.333333333333,0.0,1.0,2.33333333333,0.166666666667,0.0,1.0,0.0,1.0,0.0,0.5
"(16, 5)",11529,0.333333333333,-1.66666666667,0.166666666667,-0.333333333333,0.166666666667,-4.0,0.0,2.33333333333,0.166666666667,-1.5,0.0,0.166666666667,0.333333333333,-0.25,0.0,3.75,0.0,0.0,0.166666666667
"(325, 5)",11532,1.0,0.333333333333,0.333333333333,0.833333333333,0.166666666667,"","",1.83333333333,0.166666666667,"","",0.833333333333,0.166666666667,"","","","",0.0,0.5
"(510, 3)",11744,0.4,-2.6,0.0,-1.0,0.0,2.33333333333,0.333333333333,-0.8,0.0,1.33333333333,0.333333333333,-0.4,0.0,-0.666666666667,0.333333333333,0.666666666667,0.333333333333,0.0,0.0
"(757, 2)",12819,1.0,1.0,0.4,0.8,0.2,"","",0.8,0.0,"","",1.4,0.0,"","","","",0.0,0.2
"(686, 6)",1056,1.0,-0.333333333333,0.0,0.166666666667,0.0,"","",1.0,0.0,"","",-0.166666666667,0.166666666667,"","","","",0.2,0.166666666667
"(908, 4)",1559,0.0,-3.5,0.0,-2.33333333333,0.0,-1.0,0.2,-1.83333333333,0.0,1.0,0.0,-2.16666666667,0.0,1.4,0.0,2.0,0.2,0.666666666667,0.0
"(69, 0)",12736,0.5,-2.6,0.0,-2.2,0.0,2.0,0.0,-2.4,0.0,0.666666666667,0.0,-2.0,0.0,2.33333333333,0.333333333333,-1.0,0.0,0.2,0.0
"(254, 4)",11644,1.0,2.0,0.2,3.0,0.2,"","",0.6,0.2,"","",3.0,0.2,"","","","",0.0,0.4
"(476, 6)",5214,0.142857142857,-3.0,0.0,-1.5,0.0,-0.833333333333,0.0,-1.16666666667,0.0,0.833333333333,0.0,-0.5,0.0,-1.16666666667,0.0,0.0,0.0,0.5,0.0
"(652, 1)",13266,0.6,-1.66666666667,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,4.5,0.0,0.166666666667,0.0,-4.5,0.0,0.0,0.0,0.166666666667,0.0
"(35, 1)",13541,0.4,-1.6,0.4,-0.6,0.0,-3.0,0.0,-2.8,0.0,3.0,0.0,-1.4,0.0,-4.33333333333,0.0,1.0,0.0,0.75,0.2
"(220, 3)",576,0.0,-4.2,0.0,-2.2,0.0,-1.33333333333,0.0,-2.2,0.0,3.0,0.0,-1.8,0.0,-3.33333333333,0.0,3.16666666667,0.0,0.4,0.0
"(1306, 2)",1287,1.0,-1.6,0.4,1.2,0.2,"","",1.6,0.2,"","",1.2,0.2,"","","","",0.0,0.4
"(442, 5)",3264,0.666666666667,-3.33333333333,0.0,0.166666666667,0.0,-1.0,0.0,0.333333333333,0.166666666667,-2.5,0.0,0.333333333333,0.0,-1.0,0.0,0.0,0.0,0.2,0.166666666667
"(874, 0)",819,0.8,-1.2,0.2,-0.8,0.2,-5.0,0.0,0.8,0.2,0.0,1.0,-0.4,0.2,-5.0,0.0,4.0,0.0,0.25,0.2
"(803, 4)",1695,0.833333333333,0.166666666667,0.0,2.83333333333,0.0,5.0,0.0,3.33333333333,0.0,-5.0,0.0,2.5,0.0,-5.0,0.0,5.0,0.0,0.0,0.0
"(1121, 1)",3714,0.6,-0.714285714286,0.0,0.714285714286,0.0,-4.5,0.0,0.714285714286,0.0,0.5,0.0,1.14285714286,0.0,-1.5,0.0,0.0,0.5,0.333333333333,0.142857142857
"(1, 2)",3447,0.2,-3.4,0.2,1.2,0.2,0.5,0.0,3.0,0.2,-4.0,0.0,2.2,0.2,1.75,0.0,2.0,0.0,0.25,0.2
"(371, 6)",13147,0.5,-1.16666666667,0.333333333333,1.66666666667,0.5,-1.33333333333,0.333333333333,0.5,0.333333333333,-2.33333333333,0.0,2.0,0.5,1.33333333333,0.0,4.0,0.0,0.0,0.5
"(671, 5)",7663,1.0,2.0,0.0,2.0,0.0,"","",0.0,0.0,"","",3.0,0.0,"","","","",0.0,0.333333333333
"(1355, 4)",5469,0.285714285714,-2.71428571429,0.0,0.571428571429,0.0,-2.2,0.0,1.57142857143,0.0,-1.6,0.0,0.714285714286,0.0,-1.4,0.2,2.0,0.0,0.0,0.0
"(769, 5)",9764,0.2,-3.8,0.0,-2.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,-2.2,0.0,-2.75,0.0,-1.75,0.0,0.2,0.0
"(1075, 6)",9007,0.857142857143,-0.714285714286,0.428571428571,0.714285714286,0.285714285714,2.0,0.0,-0.571428571429,0.142857142857,4.0,0.0,0.857142857143,0.142857142857,-4.0,0.0,-3.0,0.0,0.0,0.285714285714
"(1272, 2)",5035,0.666666666667,0.428571428571,0.142857142857,1.42857142857,0.142857142857,0.0,0.0,0.428571428571,0.142857142857,-2.5,0.0,2.42857142857,0.0,-2.5,0.0,4.0,0.0,0.0,0.142857142857
"(152, 1)",11648,0.666666666667,-0.2,0.2,2.2,0.2,0.0,0.0,2.4,0.2,-1.0,0.0,2.2,0.2,0.0,0.0,5.0,0.0,0.0,0.6
"(1328, 5)",576,0.142857142857,-4.0,0.0,1.6,0.0,2.66666666667,0.0,2.8,0.0,-1.66666666667,0.0,2.0,0.2,-0.833333333333,0.0,3.0,0.0,0.0,0.0
"(1400, 4)",6534,0.6,-2.0,0.2,0.8,0.2,0.0,0.0,-1.4,0.0,-1.0,0.0,1.4,0.0,-2.0,0.0,-2.0,0.0,0.25,0.2
"(584, 4)",337,0.6,-3.8,0.0,-1.2,0.0,-2.5,0.0,-3.2,0.0,-0.5,0.0,-0.8,0.0,-1.0,0.0,3.5,0.0,0.5,0.2
"(893, 6)",6937,0.666666666667,1.0,0.333333333333,2.16666666667,0.166666666667,-4.0,0.0,3.16666666667,0.166666666667,-1.0,0.0,2.33333333333,0.166666666667,-1.5,0.0,3.5,0.0,0.0,0.333333333333
"(822, 2)",11445,0.4,-3.2,0.0,0.0,0.0,-2.33333333333,0.0,0.8,0.0,1.66666666667,0.0,0.2,0.0,-3.33333333333,0.0,1.0,0.0,0.0,0.0
"(1347, 6)",11951,0.428571428571,-1.0,0.25,-0.25,0.25,2.0,0.0,1.0,0.0,-0.5,0.0,1.75,0.0,-0.75,0.0,2.5,0.0,0.0,0.0
"(1007, 2)",1497,1.0,3.2,0.2,2.4,0.2,"","",1.6,0.2,"","",3.8,0.2,"","","","",0.0,0.4
